column_num,sentence,index,overall
94473,The item itself was made of a nice nylon material.,94473,5
94473,"The zippers are nice, they glide smoothly and have ample material on the pull.",94473,5
94473,Considering this is my first experience with packing cubes I would definitely use them again.,94473,5
94473,This helps me avoid over packing (which for me is a good thing).,94473,5
94473,I received this item for a free or reduced price in exchange for testing and providing an honest/unbiased review.,94473,5
94474,My son is almost 6 months and the 9mo fit him perfectly.,94474,5
94475,My teenage daughter loves these.,94475,5
94475,She loves the leather bottoms and says they are super comfy and great fit.,94475,5
94476,LOVED IT,94476,5
94477,great bob's burger shirt,94477,5
94478,"I'm 5'5"" ,135lbs, and usually wear a size 6.",94478,5
94478,I purchased a size small and love the way the dress fits.,94478,5
94478,It was perfect to bring on vacation because the material does not wrinkle.,94478,5
94478,Highly recommend!,94478,5
94479,This item arrived on-time and are very comfortable,94479,5
94480,Love these beanies!!!,94480,5
94480,Great quality and fits perfect!,94480,5
94480,I'm super picky about hats too!,94480,5
94481,Beautiful dress.,94481,5
94481,Fits well and my body looks great!,94481,5
94481,I'm a size 13 and XXL looks good on me.,94481,5
94481,Thanks!,94481,5
94482,Let me start by saying I love these t-shirts.,94482,5
94482,To date I have ordered a total of six and would have ordered two more if they had been in stock.,94482,5
94482,They are extremely comfortable and cool.,94482,5
94482,I ordered XL and they give you plenty of room without looking baggy.,94482,5
94482,These are not fitted tees if that is what you are looking for.,94482,5
94482,I have washed them and followed the manufacturer's instructions and they look like the day they arrived.,94482,5
94482,"Also, they come in a nice blue box that isn't really necessary but does show the quality of the product.",94482,5
94482,"Additional note, I received an incorrect product on my last order.",94482,5
94482,I contacted the seller and they quickly responded and handled the matter.,94482,5
94482,I am extremely satisfied with the product and the seller and highly recommend them both.,94482,5
94482,"If you live in t-shirts like I do, give these a try, you will not be disappointed.",94482,5
94483,Very pleased.,94483,5
94484,Great quality product!,94484,5
94484,The wood is smooth and soft and feels great in my hand.,94484,5
94484,Been wearing it around my wrist and the elastic is holding up great!,94484,5
94484,I'm going to order one for my husband.,94484,5
94484,I recieved this product at a discount for my honest feedback.,94484,5
94485,This fits perfect and is exactly what I expected.,94485,5
94486,Purchased for my mother to give to my father as a gift.,94486,5
94486,He walks every morning regardless of with weather and with temps well below freezing this year these have been perfect!,94486,5
94486,He said they keep his hands warm but they are still thin enough he is able to grip his walking sticks with out any issues.,94486,5
94486,Both my mother and father said the quality is great and they are happy with the gloves,94486,5
94487,Great,94487,5
94488,This is by far the most adorable backpack I've seen (bought) EVER!!,94488,5
94488,It surpassed my expectations!,94488,5
94488,!,94488,5
94489,It's very cute on my twin  fit's perfect,94489,5
94490,Love the shirt!,94490,5
94490,It will fit my niece perfect.,94490,5
94491,"Beautiful dress , like the picture",94491,5
94492,Carhartt makes the best pants for working that I've ever found.,94492,5
94492,"I use these for yard work, as well as any moving/lifting/etc that tears up nice jeans.",94492,5
94492,"My first pair of these lasted about 6 years and are finally wearing through, and I'm betting these will last even longer.",94492,5
94492,Great pants!,94492,5
94493,Sorry about my previous review which I was not on the correct product.,94493,5
94493,"Actually, for the money this tool works really well and i have changed out band links on several watches with 100% success.",94493,5
94493,its not perfect but the quality of the tool and its metal construction are of good quality.,94493,5
94493,i recommend it for amateurs like me wanting to resize watches without having to find a jeweler and wasting a lot of time and money in the process.,94493,5
94494,Great price!,94494,5
94494,Very comfortable!,94494,5
94495,"Love this necklace, it is very pretty.",94495,5
94495,Get many compliments on it,94495,5
94496,"Big enough for my 33"" tall 2 year old with room to grow!",94496,5
94497,Fits perfect wife loves it on me,94497,5
94498,"Great  communication, fast shipping, excellent quality!",94498,5
94498,This dress is absolutely beautiful!,94498,5
94498,I was honestly worried at first buying a dress I couldn't try on first but I am extremely happy that I ordered this dress for my wedding!,94498,5
94498,Very pleased with my experience!,94498,5
94499,"Very comfortable, nice shape!",94499,5
94500,"Good fit, easy to put on, good weight fot water aerobics, good gripping soles.",94500,5
94501,It's a beautiful top.,94501,5
94501,"Ordered an XL but it fitted to big, it's really comfortable to wear and received compliments looks very elegant as well.",94501,5
94501,Will order more in the future.,94501,5
94502,Fits well thank you.,94502,5
94503,Looks fantastic on my wife; very sexy look without crossing the line.,94503,5
94504,Best wallet I have ever owned.,94504,5
94504,Nice and slim design that easily fits in my front pants pocket.,94504,5
94505,"I love it I usually wear size S, but this time got L. So,apparently it runs small.",94505,5
94505,"So,make sure you order bigger size",94505,5
94506,I bought it for my 7 year old daughters birthday.,94506,5
94506,It fits perfectly.,94506,5
94506,There is still some room to grow.,94506,5
94506,I bought the size 10,94506,5
94507,Love this back pack!,94507,5
94507,The wide straps make it very comfortable.,94507,5
94507,The pockets in the front are perfect for my cell phone and keys.,94507,5
94507,The inside is roomy enough for a small purse that I can pull out to run into the store.,94507,5
94507,"Love the size, the color, and the style...Perfect!",94507,5
94508,Loving my Goku T-shirt!,94508,5
94509,This romper is SO cute.,94509,5
94509,When it comes out of the package it looks like the top could be see through but once it son it's not.,94509,5
94510,Great quality t-shirt with soft material and nice graphics.,94510,5
94510,"I hesitated ordering due to the shipping charge, but I have no regrets.",94510,5
94510,I bought 2 shirts for my son that were shipped and at my door within a couple of days.,94510,5
94510,Nice fit overall.,94510,5
94511,My new pair is every bit as good as my others I've owned over the last 35 years.,94511,5
94511,Actually had to get used to them as I've used some cheaper ones recently.,94511,5
94511,I'd recommend to anyone who drives a lot or is outside in the sunshine.,94511,5
94511,You'll see the difference,94511,5
94512,Ordered for my son and he loves it!,94512,5
94513,It's beautiful and my son loved it.,94513,5
94514,I love these shoes!!!,94514,5
94514,They are much more comfortable than I expected.,94514,5
94515,Amazing fit and quality,94515,5
94516,Brotherhood is excellent viewing and exciting.,94516,5
94516,Looking forward to a new season.,94516,5
94517,Fits really well is good for every day wear I love it thank you,94517,5
94518,I am 5'1 and 145 pounds.,94518,5
94518,I got a large instead of a regular Medium and it fits good.,94518,5
94518,So defiantly order a size up.,94518,5
94518,It is see through but that shouldn't matter as long as you are wearing a sports bra or something under it.,94518,5
94518,Nice nd lightweight.,94518,5
94519,Very cute and a good size- not too big or too small.,94519,5
94520,Love it,94520,5
94521,Perfect for Macho Man costume!,94521,5
94522,Fits just right!,94522,5
94522,!,94522,5
94523,Happy to say this romper fits and looks great.,94523,5
94523,"I am 5'7"" 125lbs and I got a large based on everyone's advice to size up (I'm normally a small or medium).",94523,5
94523,I also have a longer torso and am glad that I got the large because it doesn't ride up my crotch - something I always worry about with rompers.,94523,5
94523,I don't have any complaints yet but so far I just tried it on.,94523,5
94524,Love this shoes,94524,5
94525,I love Got7 so i cant hate it.,94525,5
94525,i just think that medium was a bit to big on me probably because I'm a girl.,94525,5
94525,For a guy it would fit perfectly.,94525,5
94525,Over all I'm glad i got the shirt !,94525,5
94526,Pretty color.,94526,5
94526,Fit well,94526,5
94527,It's the mighty mighty Zep.,94527,5
94527,What more is there to say?,94527,5
94528,Much better quality than I expected.,94528,5
94528,Well worth the money.,94528,5
94529,In LOVE with this!!!,94529,5
94529,Its better than expected and I loved the free gift.,94529,5
94529,Will definitely order again!,94529,5
94529,"Even the bag it came in was better than what items are normally shipped in, and can even be used again.",94529,5
94529,Can't wait to put an outfit together with this new wardrobe staple!,94529,5
94530,Good product,94530,5
94531,Great shirt,94531,5
94532,Great T-shirt with a flared silhouette.,94532,5
94532,Very happy with this purchase.,94532,5
94533,AAAA++++,94533,5
94534,Holds a ton all zipped up into a small space you hardly know it's in your pocket!,94534,5
94534,Love it!,94534,5
94535,"Fits large, but that is what I hoped for, very warm too",94535,5
94536,I love my new hiking shoes!,94536,5
94536,They feel so comfortable.,94536,5
94536,Can't wait to put them to use,94536,5
94537,Good fit,94537,5
94538,"Beautiful ring,I love it.thank you",94538,5
94539,"Very comfortable, true to size, and it was of good quality material.",94539,5
94540,I love love love this sweater !,94540,5
94540,!!!,94540,5
94540,!,94540,5
94541,I have been looking everywhere for a crescent moon shaped necklace and I've finally found it!,94541,5
94541,This necklace is GORGEOUS.,94541,5
94541,The details are so much more stunning in person.,94541,5
94542,Excellent product will buy again.,94542,5
94543,"This is a beautiful, whimsical little charm!",94543,5
94543,Looks just like the photo on Amazon site.,94543,5
94543,I wear this just about everyday.,94543,5
94543,Nice-sized dangle charm.,94543,5
94543,"Not too big, not too small.",94543,5
94544,Daughter loved it!,94544,5
94545,Love these glasses,94545,5
94546,Product appears as pictured.,94546,5
94547,The 5mm 18K gold plated titanium wedding band is beautiful and my husband loves it.,94547,5
94547,"We purchased it to replace his original band, which was not fitting any more.",94547,5
94547,"It was an economical purchase, but we both feel that it would compare favorably with any more expensive rings that might be gold.",94547,5
94548,I love it,94548,5
94549,"adorable little suit,we are a horse family so I'm always looking for horse themed things.very well made and very very cute",94549,5
94550,My mom loved it!!!!,94550,5
94550,!,94550,5
94551,In love,94551,5
94552,Heavy!,94552,5
94552,Keeps its shine.,94552,5
94552,"I have only worn it for a few weeks, but seems to be as scratch resistant as it says.",94552,5
94552,I am not easy on jewelry.,94552,5
94552,Nice ring!,94552,5
94553,These shorts are great.,94553,5
94553,"I ordered a medium size (I'm around size 3 or 5 for women's pants), and it fits perfectly.",94553,5
94553,Material is stretchy and comfy.,94553,5
94553,Can wear it alone or under clothes.,94553,5
94554,love itt,94554,5
94555,Very cute.,94555,5
94555,Can be worn as a dress or cover up.,94555,5
94555,I love it!,94555,5
94556,I wore it for Christmas.,94556,5
94556,Got lots of complements,94556,5
94557,Very good quality.,94557,5
94557,Same as shown in picture.,94557,5
94558,Beautiful!,94558,5
94559,Great,94559,5
94560,love it,94560,5
94561,My feet are a little wide.,94561,5
94561,"Despite that, after some wear, these shoes are amazing.",94561,5
94561,Would reccomend.,94561,5
94562,good,94562,5
94563,VERY GOOD,94563,5
94564,"Great, soft, comfortable is a beautiful top",94564,5
94565,I love this eye glasses.,94565,5
94565,"Good quality, them looks really nice and the price is amazing for 6 pairs.",94565,5
94566,Exactly as expected.,94566,5
94567,Loved this!,94567,5
94568,My granddaughter loves these!,94568,5
94568,She wears them all the time.,94568,5
94569,Kid loves it,94569,5
94570,I got a size L based on reviews and it fits perfect!,94570,5
94570,"I'm normally a size M/6, the suit itself looks just like the photos.",94570,5
94571,Super cute and good quality.,94571,5
94571,Love it,94571,5
94572,Nice ring for the money no discoloration so far and size seems true,94572,5
94573,These work very well.,94573,5
94573,They stay attached and feel like part of the bra itself.,94573,5
94574,"If you're like me and like to eat, then this belt will be the perfect alternative to a regular belt.",94574,5
94574,You're able to adjust it according to how you feel and what you eat.,94574,5
94575,Absolutely wonderful.,94575,5
94575,"A tad short for cross body on my rather curvier figure, but it is super!!!",94575,5
94575,But when you get the opportunity.,94575,5
94575,I saw this bag on katespade.com.,94575,5
94575,A little bit more than I paid.,94575,5
94575,But it just proves it is the real deal.,94575,5
94575,Great!!,94575,5
94575,!,94575,5
94576,I love these workout pants.,94576,5
94576,I just got them and they make my legs and butt look really good.,94576,5
94576,The mid-section also helps tuck your tummy in and makes you feel more slender.,94576,5
94576,"The mesh gives it a sexy feel, so it's almost as if you could wear them to other places other than just working out -- maybe even a club with the right shirt and boots?",94576,5
94576,"Either way, these pants are great and are a set at a really good price and a good value.",94576,5
94577,I purchased one in just about every color.,94577,5
94577,I am petite and these flatter my form and are elegant in every way.,94577,5
94577,Hand wash is recommended and hang on hanger to dry.,94577,5
94577,The sellers are excellent to work with.,94577,5
94577,I was not for sure which size so I emailed my American size and they recommended the size they carry and it was a good fit for me.,94577,5
94577,These do not stretch so ensure you measure correctly.,94577,5
94577,Just Beautiful!,94577,5
94577,!,94577,5
94578,IOBSESSED with this ring.,94578,5
94578,I purchased for two reasons.,94578,5
94578,"I was traveling abroad and hesitate to wear ""nice"" jewelry in case it were to get stolen or lost.",94578,5
94578,I am also pregnant and my real rings were starting to get tight due to swelling in my fingers.,94578,5
94578,This is the perfect size to look real but not too big to be real.,94578,5
94578,It fits true to size and seriously looks like real diamonds.,94578,5
94578,Once my regular rings fit again I may stack this with them or wear as a right hand ring.,94578,5
94578,Cannot say enough good things!,94578,5
94579,Good product,94579,5
94580,The dress is exactly as on the picture.,94580,5
94580,"The colour is deep green, the fabric is light, XL is perfect for me (My US size is M 8-10).",94580,5
94580,My only complain is that the dress came very creased so I need to iron it.,94580,5
94581,Great,94581,5
94582,These dresses/shirts are amazing!,94582,5
94582,"Very flattering, great to wear with leggings!",94582,5
94583,Great price great product,94583,5
94584,So cute!,94584,5
94584,Great quality!,94584,5
94584,Bought a matching necklace.,94584,5
94584,:) kinda heavy but love it anyways!,94584,5
94585,Great product,94585,5
94586,thank you,94586,5
94587,linda.,94587,5
94588,Love this ring.,94588,5
94588,Already so attached to it.,94588,5
94588,I love this ring and highly recommend it.,94588,5
94589,super cute!,94589,5
94589,Love them!,94589,5
94589,!,94589,5
94590,love it,94590,5
94591,"If you make correct measurements, your gloves will fit quite nicely.",94591,5
94592,Looks just Ike advertised no knock off either,94592,5
94593,These pants are super comfy.,94593,5
94593,"I would recommend ordering a size up though if you have bigger thighs, like myself.",94593,5
94593,Have these in three colors.,94593,5
94594,Great product!,94594,5
94594,"Very unique gifts as well, handed a bunch out during Christmas for stocking suffers to co-workers at the office and they ate this product up!",94594,5
94594,"Would definitely recommend this to anyone, especially those who find buttoning up your sleeves is an awkward daily task - make your liven easier!",94594,5
94595,"Beautiful,  will buy again.",94595,5
94596,"Cute swimming suit, covers well, comfortable.",94596,5
94597,Best necklace for grade school teachers!,94597,5
94598,"I ordered a XL as most of the reviews said it ran small, however the XL was a little larger than expected, wanted it to fit more towards my shape, but that was my fault.",94598,5
94598,I received tons of compliments.,94598,5
94599,Cute!,94599,5
94599,Delivered on time and in perfect condition.,94599,5
94599,Exactly what I was wanting and great price!,94599,5
94599,Love it.,94599,5
94600,"The vest is so beautifully made - color of the skins perfectly matches,  it is soft and light - a pleasure to wear!",94600,5
94600,Delivered unbelievably quickly.,94600,5
94601,very comfortable,94601,5
94602,Good quality pj.,94602,5
94602,My daughter's favorite.,94602,5
94603,Will definitely buy another one,94603,5
94604,Drove to my best finish wearing these.,94604,5
94604,Very comfortable.,94604,5
94604,Non slip,94604,5
94605,"I have almost all of the outfits from this seller, and I love them.",94605,5
94605,"These are really light weight, so if you're planning to use them in the winter, you'll want to use layers, to make sure your baby stays warm.",94605,5
94605,"They look exactly like the pictures, and I couldn't be more impressed with the quality.",94605,5
94605,"Sometimes you'll order something that looks cute online, is fairly cheap, and you'll get ""what you pay for.""",94605,5
94605,"Overall, no complaints so far.",94605,5
94605,"However, I have not washed them or dried them yet, so I don't know if they shrink afterwards.",94605,5
94606,"I love it, I have it in several colors",94606,5
94607,The wife loved them!,94607,5
94607,Great gift for a nerd or big Minecraft fan!,94607,5
94607,They have held up very well!,94607,5
94607,Steve would be proud.,94607,5
94608,Here one of my favorite,94608,5
94609,"I was worried that this bra wouldn't stay on, but it stays where it needs to be",94609,5
94610,good product.,94610,5
94610,should've got my right age.,94610,5
94611,Very Handy!,94611,5
94612,I love this shirt.,94612,5
94612,Very flattering.,94612,5
94612,It fits me good.,94612,5
94612,I can see why someone would say it was tight up top.,94612,5
94612,I ordered one size larger than normal which was an L. I am a 36D and it fit but if I was any bigger it would have been too tight,94612,5
94613,These are so pretty.,94613,5
94613,Very good price and very fast shipping!,94613,5
94614,my daughter loved it,94614,5
94615,Amazing,94615,5
94616,Loved it just would have been nice to have noticed it did not come with the thigh highs like I thought all I read was outfit and to me that includes the thigh high panty hose that the garter belt attaches to but it didn't I have to buy those seperate,94616,5
94617,Great bag...classy and practical!,94617,5
94618,"Great Dress, Great fit!",94618,5
94618,is a little see through....,94618,5
94619,Its so beautiful and bright and all out awesome!!!,94619,5
94619,im in love with pearl  and this necklace is so amazing and the chain is long and perfect and pretty i am 100% satisfied,94619,5
94620,Fits perfectly,94620,5
94621,Fit and feel was great.,94621,5
94621,She loved them and wants more.,94621,5
94621,So I will for sure be back getting some of these again,94621,5
94622,Fit great.,94622,5
94623,Very nice.,94623,5
94623,Even better than I expected and reasonably priced.,94623,5
94624,Just what she wanted,94624,5
94625,pretty,94625,5
94626,Very happy with the design.,94626,5
94627,i love it.,94627,5
94627,its so beautiful and fits just right,94627,5
94628,It's fantastic.,94628,5
94628,Great product,94628,5
94629,This product is very good quality & highly recommended!,94629,5
94630,Super good quality.,94630,5
94630,Totally surprised for the price.,94630,5
94630,I love em'!,94630,5
94630,!,94630,5
94631,Such a sweet shirt!,94631,5
94631,Fast shipping and great product.,94631,5
94631,Highly recommend!,94631,5
94632,"This is the sweetest, most precious top.",94632,5
94632,Love it!,94632,5
94633,I bought a size larger than what my son normally wears based on reviews I read.,94633,5
94633,"They fit perfecto and kept my son's feet warm,",94633,5
94634,Love,94634,5
94635,"Lovely necklace, good workmanship, nice and sturdy and very affordable.",94635,5
94636,Great sleepers.,94636,5
94636,Very warm,94636,5
94637,She loves it... thank you.,94637,5
94638,This is cool just what I need to fix my watchs,94638,5
94639,perfect,94639,5
94640,"Fit perfectly,  I love",94640,5
94641,"Great product, better than I expected!",94641,5
94642,Love these!,94642,5
94642,I normally wear a size 8 but based on reviews I decided to get an 11.,94642,5
94642,They fit perfectly,94642,5
94643,Excellent,94643,5
94644,Excellent protection from sun all around!,94644,5
94645,Excellent,94645,5
94646,Love this purse!,94646,5
94646,Perfect size and the color is awesome!,94646,5
94646,Price was right too.,94646,5
94647,LOVED IT,94647,5
94648,Perfect fit from the start.,94648,5
94648,I like the subtle design of the cargo pockets that are a bit more to the rear of the leg and less obvious as other cargo pocket pant designs which gives the pants a sleeker and dressier look.,94648,5
94648,The material feels rugged without being overly stiff -- a good compromise.,94648,5
94648,"Nice moss color, too.",94648,5
94649,Really cool bracelet..my wife loves it.. different style from the usual Alex and ani bracelets,94649,5
94650,This is my favorite.,94650,5
94651,It is very nice but to small,94651,5
94652,"Hubby loves them, came on time.",94652,5
94653,This may be the first review I've ever written online.,94653,5
94653,"I never do it, but I loved this set and felt compelled!",94653,5
94653,"It's soft, comfy, cute and a nice weight.",94653,5
94653,You never know what the quality will be like until it arrives and I was very pleased!,94653,5
94654,Love this pair of sunglasses!,94654,5
94654,It's fashionable too.,94654,5
94655,great fit will order more in different colors,94655,5
94656,Great great deal!,94656,5
94657,Super cute and a great price!,94657,5
94658,I  have smaller adult head so this hat fits great!,94658,5
94658,"I do wish it was a little thicker of a weave and the brim/bill was a bit longer, but all in all I like it a lot for winter on those sunny days!",94658,5
94659,GREAT DRESS,94659,5
94660,These were a gift for a friend.,94660,5
94660,They were adorable and perfect.,94660,5
94660,She loved them.,94660,5
94660,They seem super sturdy and well made.,94660,5
94661,Great,94661,5
94662,Really nice socks.,94662,5
94662,Soft and warm.,94662,5
94663,Perfect Fit and Beautiful!,94663,5
94664,Good,94664,5
94665,Dale loved his so we bought this one for a friend of ours.,94665,5
94665,He loved it to,94665,5
94666,Nice color in person.,94666,5
94666,Fits perfectly,94666,5
94667,Love it,94667,5
94668,I'm so glad I bought these and plan on buying another pair.,94668,5
94668,"I am 5""3 and weigh 192 pounds and love the way they fit...I bought a size 16.",94668,5
94668,They were not eligible for prime but came sooner then expected just in time for my trip to FL.,94668,5
94669,They look good,94669,5
94670,This was perfect wallet for travel compact but yet it held all my items comfortably.,94670,5
94671,It fits perfect,94671,5
94672,I bought one size larger (I'm usually a 2/4 and bought the medium) and it fits perfectly and is beautiful.,94672,5
94672,This dress definitely runs small so if you buy one size larger it should be perfect.,94672,5
94672,Great dress for the price and doesn't look cheap!,94672,5
94673,This is the perfect dress for a casual day.,94673,5
94673,"I love how soft it feels, and the length is drapey and gorgeous.",94673,5
94673,Size feels like a OS fits all.,94673,5
94673,Shipping was fast and easy.,94673,5
94674,Good fit.,94674,5
94674,My baby weight is 20 lb.,94674,5
94675,I was expecting the material to be cotton but it's spandex and I like it,94675,5
94676,Great top for over my bikini,94676,5
94677,100% satisfied.,94677,5
94678,my son loves them.,94678,5
94679,My daughter loves this outfit!,94679,5
94679,She especially liked that her doll had a matching outfit.,94679,5
94679,She said the pjs were soft and comfortable.,94679,5
94679,Pjs fit the American girl doll.,94679,5
94680,Love it,94680,5
94681,I have an exceptionally large stomach due to medical issues so I was looking for a top to hide it.,94681,5
94681,"I am 5'2"" and weigh about 138 pounds.",94681,5
94681,I ordered an extra large.,94681,5
94681,If I had a normal stomach a large would have been fine.,94681,5
94681,It is a light weight stretchy fabric.,94681,5
94681,I ordered in black and you cannot see through it.,94681,5
94681,Hopefully this will fit with any  sizing issues.,94681,5
94681,I have not washed it yet but will wash and hang dry as I always do with my tops.,94681,5
94682,Great!,94682,5
94683,"This is such a gorgeous dress, I am normally a size 4 but there was only size 2 in stock, and I needed a dress asap, so I decided to order it.",94683,5
94683,It fit a bit snug but it was still beautiful.,94683,5
94683,The material is thick and does not look or feel cheap at all.,94683,5
94683,"It was a bit too long as well, I could have fixed it but I had no time, other than that it was the perfect dress.",94683,5
94683,Wished there was a size 4 when I needed it!,94683,5
94684,Muy buenos,94684,5
94685,Fits very well (I'm a medium/small in junior sizes and an extra small in women's).,94685,5
94685,"Although it runs a little baggy for me, it's a nice comfy look that I've been complimented for by friends and coworkers",94685,5
94686,My husband likes it very much.,94686,5
94687,"Although I returned this, it was becz of the fit.",94687,5
94687,The top itself was very nice,94687,5
94688,Love it !,94688,5
94688,Very roomy and comfortable and lightweight.,94688,5
94688,"I got the 1X, I'm 5'5"" and the bottom come just to the floor which I love.",94688,5
94688,Just wished it came in other patterns or solid colors.,94688,5
94688,I got the Black one with Pink Flowers.,94688,5
94689,"Just had to have one would not think of a smiley face with this band , but there it was.",94689,5
94689,Thank you very much.,94689,5
94690,Cute socks very comfortable,94690,5
94691,great,94691,5
94692,great quality,94692,5
94693,"Very comfortable, happy with product, Hanes is always a good buy.",94693,5
94694,"It looked great, arrived on time and great price!",94694,5
94695,good,94695,5
94696,"I was so worried to order these because of some mixed reviews, but they were exactly what I wanted!",94696,5
94696,"Very soft and stretchy, but they weren't the least bit see through.",94696,5
94697,"Beautiful, stunning, love it, a great deal.",94697,5
94697,"It's an original Pandora charm, and it looks great on my bracelet, I will get a couple more :)",94697,5
94698,Good deal!,94698,5
94699,beautifull,94699,5
94700,I don't have flat feet or high arches but I am on my feet a lot and they have started to hurt recently.,94700,5
94700,These insoles provide support and cushioning.,94700,5
94700,I have had no foot pain since wearing them.,94700,5
94701,GREAT!,94701,5
94701,!,94701,5
94702,I ordered a small and I probably could go for an extra small next time.,94702,5
94702,I love it and I've only had it for a few days and I'm already seeing a difference.,94702,5
94703,I am enjoying this quality product!!,94703,5
94703,!,94703,5
94704,Great hat.,94704,5
94704,Fits my size 8+ head perfectly.,94704,5
94704,Will buy from this sight again.,94704,5
94705,Must have for c-section.,94705,5
94705,Brought great relief during post op period and several weeks.,94705,5
94706,My wife loved it.,94706,5
94706,It fits perfect and looks great.,94706,5
94706,She looks more biker than ever.,94706,5
94707,"Ring fits very nice, love the black & silver together.",94707,5
94708,It's boho!,94708,5
94709,Purchased as a gift for my daughter who loves it!,94709,5
94709,Has held up well and that's saying alot.....my daughter can break something faster than anyone I know!,94709,5
94710,Keeps my brother's head toasty!,94710,5
94711,"My foot pain actually disappeared the instant I put my shoes back on, new inserts in place.",94711,5
94711,"I could not believe how long and intensely I suffered, only to discover I never had to.",94711,5
94712,This was exactly what I expected and was a perfect costume piece!,94712,5
94712,I loved that the neck was not too tall so I didn't have to worry about my stage makeup getting all over it.,94712,5
94713,"The kids loved them
People have asked a lot where they got them
So there will be a lot more being sold",94713,5
94714,Definitely need to order a size or two larger but my son loved them!,94714,5
94715,Love it,94715,5
94716,"Love the shirt, ordered a second one!",94716,5
94716,Thank you!,94716,5
94717,I have black and red now.,94717,5
94717,This skirt is perfect.,94717,5
94717,Weighted material and beautiful design.,94717,5
94717,It is a great fit and I always get compliments in it.,94717,5
94718,I was pleased with the prayer shawl there was an oder but instructions was given how to wash the item.,94718,5
94718,i would purchase again.,94718,5
94719,"I have fairly thin legs so this item fits very loosely, almost like a skirt.",94719,5
94719,"If you are looking for tight fit, it may not be for you.",94719,5
94719,If you need extra leg room it should work nicely for you.,94719,5
94720,Nice daughter loves it.,94720,5
94721,Perfect for Spirit Airlines.,94721,5
94721,I fly Spirit Airlines all the time.,94721,5
94721,This bag fits enough clothing for an entire week in Vegas.,94721,5
94721,I highly recommend it.,94721,5
94722,I have been looking for a nice leather bag for sometime and I think I may have found it!,94722,5
94722,I was really surprised by the quality of the leather .at such an affordable price I was not  expecting a bag 0F  exceptional  quality.,94722,5
94722,"I was a bit concerned that it wouldn't be big enough to hold the items that I wanted to put in it but it is with ample room to spare.if you are on the fence about purchasing thisis bag for whatever reason ,jump off it and buy it !you will not be disappointed!",94722,5
94723,Lovely design on material.,94723,5
94723,Mushroom is very neutral.,94723,5
94723,Many useful zippered pockets.,94723,5
94723,Zippers move easier after using a few times.,94723,5
94723,Slightly stiff at first.,94723,5
94724,These look awesome!,94724,5
94724,So retro!,94724,5
94725,Very pretty!,94725,5
94725,The dolphins are detailed and the gem is very sparkly and true to color!,94725,5
94726,great shades and awesome design got a lot of compliments.,94726,5
94727,"fast shipping, excellent quality.",94727,5
94727,"As a cosplayer, this is one of the prettiest wigs I own",94727,5
94728,My husband isn't much of a hoodie guy but likes sweatshirts--so the collar on this one is perfect!,94728,5
94728,This one he loves!,94728,5
94728,"Great design, nice fabric, & fits him great!",94728,5
94728,I even received it earlier than promised!,94728,5
94729,Excellent,94729,5
94730,Runs small super cute.,94730,5
94730,I normally wear a size small dryfit tanks for fitted.,94730,5
94730,I ordered this in a size large which fits great.,94730,5
94730,Not tight and not loose.,94730,5
94730,(A mix between fitted and flow) Definitely order up in size.,94730,5
94731,These are beautiful.,94731,5
94731,"My mom loves them, and looks so elegant wearing them.",94731,5
94731,In want them now.,94731,5
94731,The box they came us just added to their beauty.,94731,5
94732,Great product!,94732,5
94733,very good...Excellent product,94733,5
94734,Love it!!!!!!,94734,5
94734,!,94734,5
94735,"Beautiful , Love it !",94735,5
94736,Love it!,94736,5
94737,Awesome,94737,5
94738,Stylish and comfortable.,94738,5
94738,These are my go to for work and casual.,94738,5
94738,I can walk in them all day!,94738,5
94738,I love the booties!,94738,5
94739,I could've used a extra large.,94739,5
94740,It's bigger in person.,94740,5
94740,It's beautiful.,94740,5
94740,I love it!,94740,5
94741,The product was exactly what I needed I would order again from the company,94741,5
94742,Well built..,94742,5
94742,Perfect for lower grades because it is small but it will fit notebooks and folders.. Light weight good build and design!,94742,5
94742,My daughter loves it,94742,5
94743,very nice,94743,5
94744,Very comfortable!,94744,5
94744,!,94744,5
94745,"Love these shorts, Highly recommended!",94745,5
94745,"very stretchy and comfortable, as well as fast drying",94745,5
94746,"Fit well, hard to find so this was great",94746,5
94747,Perfect!,94747,5
94748,Very nice.,94748,5
94748,Love it,94748,5
94749,Love this shirt so much I also ordered jean 1.,94749,5
94750,LOVE THEM!!,94750,5
94750,!,94750,5
94751,as expected,94751,5
94752,I ordered this for my teen daughter & she loved it!,94752,5
94752,Very good quality!,94752,5
94752,"I ordered a Large she is 5'5"" 130lbs & it fit perfect!",94752,5
94753,Just exactly perfect,94753,5
94754,My little guy has some chubby thighs so these are a little snug right now.,94754,5
94754,Hoping he will slim out as he grows so he can wear them more comfortably!,94754,5
94755,Perfect dress for a Daphne from Scooby Doo costume!,94755,5
94755,!,94755,5
94756,Love it!,94756,5
94757,Great fit and just a great hat!,94757,5
94757,!,94757,5
94758,It was a gift from my granddaughter to my daughter.,94758,5
94758,"It can get really cold here in Nebraska, so she wears it often.",94758,5
94758,She loves it.,94758,5
94759,Polish works great.,94759,5
94760,love it,94760,5
94761,just as expected.,94761,5
94761,nice shirt.,94761,5
94762,5'8 140 lbs and ordered a medium!,94762,5
94763,"Love, love this.",94763,5
