column_num,sentence,index,overall
3453,(Although it doesn't help)  I am terribly bothered that I can't even fit my head through the neck hole.,3453,1
3453,"Also, I ordered a size 8 in women's.",3453,1
3453,"This is not even a size 8 ""Shirt"" in women's or juniors.",3453,1
3453,It may work as a size 8 shirt for a teen with a freakishly small head.,3453,1
3453,I have a 20 year old niece who is a size 2 and this would be way too short as a dress and would just fit as a shirt.,3453,1
3453,I think the picture is really deceiving as well.,3453,1
3453,This was my concern in looking at this kind of item.,3453,1
3453,I would love to have what is pictured.,3453,1
3453,If I ordered a size 20 in this it would still be too short!,3453,1
3453,"I""m bummed, obviously would've loved for it to work out.",3453,1
3454,"This top is to ugly not like at all I will no buying anything from this people.i don't need tal return anyway.,",3454,1
3455,Not supportive enough.,3455,1
3455,Company was helpful with a refund.,3455,1
3456,Too small and quality is not really good.,3456,1
3457,Very wide crop top.,3457,1
3457,Weird fit.,3457,1
3457,Cheap material.,3457,1
3458,Straps are very thin.,3458,1
3458,Size chart is not correct!,3458,1
3458,Runs way way too small!,3458,1
3459,Not beige.,3459,1
3459,Urine yellow,3459,1
3460,Poorly made.,3460,1
3460,Don't waste your money.,3460,1
3461,They took forever to get here.,3461,1
3461,"Then when they did, one was the wrong color and they fit like they were made for children.",3461,1
3461,I ordered XL (it says XL on the tag) yet they are more likely a XS.,3461,1
3462,I didn't like at all.,3462,1
3462,Extremely too small.,3462,1
3462,It doesn't  Fit well.,3462,1
3462,Very poor and bad quality,3462,1
3463,"unless you're 4'0"" and 96lbs this will not fit you!",3463,1
3464,Backpack Strap broke within 2 days of use.,3464,1
3465,"This skirt wasn't size marked, nor was the bag that it came in.",3465,1
3465,"It was too short, and fit funny overall.",3465,1
3465,The color was lighter than in the photo.,3465,1
3465,I don't recommen,3465,1
3466,"Fits like a 24 month, i Ordered A 4t",3466,1
3467,Came in toooooo small and I still ordered it 2x L,3467,1
3468,These shoes fell apart after just a few days of my daughter wearing them.,3468,1
3468,The first to break down was the seal between the rubber sole and fabric at the toe.,3468,1
3468,Then the insides began falling apart and the lining came out.,3468,1
3468,She stopped wearing them after a couple weeks because they were no longer comfortable.,3468,1
3468,We were quite disappointed.,3468,1
3469,Bag still alls like dead fish!!,3469,1
3469,I have no packaging to return the profivr',3469,1
3470,Doesn't look like the photo.,3470,1
3470,Disappointed,3470,1
3471,These are NOT LEATHER as listed.,3471,1
3471,The shoe says the upper is polyurethane aka plastic.,3471,1
3472,"This won't cut the glare of the sun like they advertise,they suck!",3472,1
3473,Had no shape to the dress and very poor quality.,3473,1
3474,I  ordered them as a present for my daughter.,3474,1
3474,She has a tattoo on her entire back of angel wings.,3474,1
3474,Disappointed in these earrings  because  both wings go the same way.,3474,1
3474,The picture shows the wings both facing the face but not how they arrived.,3474,1
3474,False advertising....look at the advertised picture....,3474,1
3475,Felt like I was tripping when wearing.,3475,1
3475,You get what you pay for.,3475,1
3476,I ordered a XXL and was still go small I wear a 14 no support for cleavage,3476,1
3477,The latch broke within one week.,3477,1
3478,The shirt was too small.,3478,1
3478,Suppose to be XL but my mother who is a size medium can't wear it.,3478,1
3478,also the crochet panels were not attached on parts of the shirt.,3478,1
3479,Ripped down the middle as soon as I put it on.,3479,1
3479,I ordered the largest size at that.,3479,1
3479,And it did have a funny smell like a brand new baby doll.,3479,1
3480,Product fell apart within the first week.,3480,1
3480,Was so disappointed because I hate wearing things on my wrist.,3480,1
3480,had it around my neck on a chain.,3480,1
3480,Wasn't banging into things or taking a beating of any kind.,3480,1
3480,Just fell apart at the top and fell to the ground and came apart.,3480,1
3480,No good.,3480,1
3481,"It looks very small in fact, I have to buy leggings so it can be worn as a shirt vs. a dress.",3481,1
3481,"I guess it wasn't made in the US... sad, if I had known that I wouldn't have purchased it.",3481,1
3482,Did not,3482,1
3483,s*** broke bro,3483,1
3484,"When I put this in my cart, it was an acoustic and an electric guitar design.",3484,1
3484,"After I checked out and saw it had changed, I thought I'd take my chances.",3484,1
3484,The print was thick and the lines were muddy.,3484,1
3484,Bad execution on top of an unwanted design.,3484,1
3484,"Then, the seller never responded to return request so I'm filing a claim with Amazon.",3484,1
3485,"Product is very fitted, too small",3485,1
3486,I'm sorry but this is just terrible.,3486,1
3486,"I ordered a size small, because that's what my general size is.",3486,1
3486,The top doesn't even look like the fit it does in the photo.,3486,1
3486,It scrunches up and is terrible!,3486,1
3486,But the shorts would be cute if they fit right.,3486,1
3486,The top is just so bad.,3486,1
3487,"It's cute, but it's cheap af.",3487,1
3487,"The hat itself is like something you'd get out of a dollar store, it's also a little on the small side.",3487,1
3487,The cat design is super cute -- it's screen printed on tackle-twill (an iron-on patch material) and then half-assedly stitched onto the hat.,3487,1
3488,To small,3488,1
3489,See through material.,3489,1
3489,"No lining, definitely wouldn't want to get this wet.",3489,1
3490,"I didn't use it yet, the zipper was broken.",3490,1
3491,The hat I received is different than the one in the picture.,3491,1
3491,Can I send it back and get the correct one?,3491,1
3492,Nice shirt but the button broke off the first time I wore it,3492,1
3493,"Their small was too ""small"" and too tight it squeezes your upper parts and very uncomfortable.",3493,1
3494,The outer skirt is so thin and bunches strange.,3494,1
3494,The inner skirt is a tiny maxi skirt.,3494,1
3494,The whole thing is terrible.,3494,1
3495,They where bent when I got them,3495,1
3496,The shirt is pretty and is exactly as the picture.,3496,1
3496,Although I'm usually a size M I still bough the equivalent of this size according to the table.,3496,1
3496,"I always have to by a smaller size for this type of shirt because I and petite, I have small breasts, and arms.",3496,1
3496,"That's probably why, in my case it fits perfectly.",3496,1
3496,"Nevertheless, the quality of the fabric is bad.",3496,1
3496,Is easier to damage it than to damage a pantyhose.,3496,1
3497,First time I wore them they ripped on me.,3497,1
3498,It was too big it wouldn't bend so you can inserted and a gold scraped right off,3498,1
3499,Read the details.,3499,1
3499,These are 40% cotton!,3499,1
3499,They feel like cotton.,3499,1
3499,"NOT soft like wool

Sending back to buy real merino wool socks",3499,1
3500,The necklace looks as though it had been sitting in the plastic bag a long time and did not lay flat on my neck..,3500,1
3501,This broke 5 minutes after I put it on.,3501,1
3501,I guess you get what you pay for.,3501,1
3502,Very disappointed!,3502,1
3503,it's a beautiful dress unless you want to wear it.,3503,1
3503,the zipper was sown in so poorly that I literally had to be sown into the dress to wear it.,3503,1
3504,Ended up returning.,3504,1
3504,Button was broken off the snap piece and way too small (I ordered a size up).,3504,1
3504,Not as cute in person as it is in the photo!,3504,1
3505,"As adorable as I was hoping these tights would be, and in urgency for my 6th month old's first Christmas photo so I can get this year's Christmas cards sent out, the product is faulty!",3505,1
3505,"One of the legs on the tights is sewn backwards, so her left foot is turned upside down.",3505,1
3505,Terrible!!,3505,1
3505,And definitely not picture worthy and not worth the money of $14 tights for a photo!,3505,1
3506,Horrible quality material felt like it was going to rip when I put it on.,3506,1
3506,Fit too small,3506,1
3507,Ordered a size much larger than I wear and seemed to be for a child.,3507,1
3507,Very cheap and material was awful,3507,1
3508,"I loved them when I got them but realized after unpackaging them, the one wouldn't screw on completely.",3508,1
3508,It eventually fell out of my ear six times so I gave up.,3508,1
3508,Definitely not worth the money.,3508,1
3509,Horribly made the material and all I would not recommend this to anybody just being honest,3509,1
3510,Cheap looking  and extremely difficult to put on.,3510,1
3511,This item was terrible!,3511,1
3511,Didn't fit my phone at all!,3511,1
3511,Way too small!,3511,1
3511,If I could it a negative star rating I would!,3511,1
3512,it didn't have a size chart,3512,1
3513,it broke first time wearing it,3513,1
3514,"These are terrible, not what I was looking for at all.",3514,1
3514,"They're extremely thin, thinner than most leggings even, and see through in some places.",3514,1
3514,They were also really long but if you're close to six feet tall they might work for you.,3514,1
3515,I've had them less than two weeks and they are already broken.,3515,1
3516,It is very tight and fits more like youth sizes.,3516,1
3516,It is also shorter than I would like.,3516,1
3516,I gave it to my sister.,3516,1
3517,This top is beyond too small it looks like a child's shirt.,3517,1
3518,Boobs fit however bathing suit was way to long.,3518,1
3518,Never wore it,3518,1
3519,The size and shirt was not as expected.,3519,1
3519,Returning it because it wasn't what I thought,3519,1
3520,This looks nothing like the actual necklace.,3520,1
3520,It's so cheap it's not even good enough to wear out.,3520,1
3520,"If I could send this back I would do it in a heart beat, please don't buy!",3520,1
3520,You'll regret it,3520,1
3521,No stars.,3521,1
3521,One belt broke within a week the other was th wrong size,3521,1
3522,I ordered plus size and received shirt so small it would fit a child,3522,1
3523,Shoulder strap is too short for cross body carry.,3523,1
3523,Didn't work for shoulder Carey either.,3523,1
3523,Color was darker than picture.,3523,1
3523,I sent it back.,3523,1
3524,"Despite the vendor sizing chart, the item was still too small.",3524,1
3524,"It is an Asian product, what do you expect?",3524,1
3525,Arrived promptly heavier than expected gems fell off after wearing twice very upset about that.plus they were attached on crooked.,3525,1
3526,"i wouldn't recommend buying this, it doesn't look anyhting like the picture.",3526,1
3526,"it arrived and it was not only way smaller and shorter than appears in photo, but was thin flimsy material and had a huge tear in the pocket.",3526,1
3527,It didn't look like the picture the blue part was black and it looked like the shirt was just threw together in homeroom,3527,1
3528,Fabric used was not taffeta.,3528,1
3528,"Stitching for the bow was coming off, one side of the bow came off as I was trying the skirt on.",3528,1
3528,I also had them put pockets but the pockets was too low.,3528,1
3528,What a waste of my time and money.,3528,1
3529,"Ordered 2 bracelets, one for each step daughter.",3529,1
3529,Received 1 Step Daughter and 1 Step Mother bracelet.,3529,1
3529,Thanks for wrecking my Christmas.,3529,1
3530,Had writing on the back and we weren't expecting that and it was bigger then expected.,3530,1
3530,More for an adult,3530,1
3531,Shipping took forever and quality wasn't the greatest.,3531,1
3531,Basically thread and a small bead.,3531,1
3531,Not work the price.,3531,1
3532,"They were like stamped on, cheapest looking shirt I ever seen.",3532,1
3533,"Got it in pieces and couldn't built it,so I just threw it away.",3533,1
3534,"This jacket turns out to be nothing then ""fardy old folks"" jacket and obviously a waste of money.",3534,1
3534,"Very light, a cheap item with zippers which can not last for long, some rubber button loops etc., ...",3534,1
3534,Inside lining is light and it is very apparent that jacket comes from China manufacturing.,3534,1
3534,I am very disappointed!,3534,1
3535,"Runs really, really small.",3535,1
3536,Did not receive the item that was pictured.,3536,1
3536,Could not return it because it came without any tags.,3536,1
3537,horrible to deal with Hashion seller!,3537,1
3537,Suit firs so small on bottom and huge on top!,3537,1
3537,returning to this seller was a nightmare as well!,3537,1
3538,Looks better in the picture.,3538,1
3538,Almost looks like a plastic piece of jewelry you would get out of a quarter machine in person.. Also its way to small i almost couldn't even get it to click shut.,3538,1
3539,"cheap quality and white ""fur"" goes everyone.",3539,1
3540,Worst underwear ever.,3540,1
3540,"terrible design, poor craftsmanship and not cut proper.",3540,1
3540,Would NOT recommend.,3540,1
3541,It sucks don't buy it,3541,1
3542,"Had to cut open slits for buttons to go through, the place where the holes were supposed to be were sewn shut, & straps were not on, had to figure out how to put those on.",3542,1
3543,"This came and although I ordered Large, came looking like a cashmere sweater that had been washed and dried in hot - too small for even my 9 year old skinny daughter!!",3543,1
3543,!,3543,1
3544,This gift of Penguin PJs was ripping at the seams within hours of putting it on and wearing around the house.,3544,1
3544,"Our friends bought the same item and they had the same problems, their zipper failed in the first day, ours in the second.",3544,1
3544,These are both with young girls wearing as PJs around the house.,3544,1
3544,Daughter is crushed her number one ask for Christmas is so poorly made.,3544,1
3545,Wasn't happy with the fabric or the fit,3545,1
3546,"It wasn't what I expected, it was ugly",3546,1
3547,"Very disappointed in this product, wouldn't recommend.",3547,1
3548,"Cheap fabric, not stretchy, waaay too small",3548,1
3549,This is a joke the watch is extremely big and is is unable to be adjusted.,3549,1
3549,Wouldn't even reccoment for a halloween costume let along an everyday watch,3549,1
3550,The dress is too small.,3550,1
3551,I read the reviews and ordered the size that should have fit me.,3551,1
3551,It was a bit tight before the wash but I shrugged it off.,3551,1
3551,After the wash it's almost unwearable.,3551,1
3551,I had to remove the underwire to make it comfortable and the cups have padding in them which is just plain stupid for a PLUS sized swim suit.,3551,1
3552,Not good look cheap.,3552,1
3552,Returned them.,3552,1
3553,Looks cheap.,3553,1
3554,"I was going to give this outfit a good review until I notice the holes, so I thought I'll sew it up & give it away, while sewing the two holes, one on the bottom of the leg & one on the pocket my entire hand turned blue.",3554,1
3555,Ehh wasn't to pleased,3555,1
3556,Purchase this purse for myself and also one for a friend.,3556,1
3556,"The one recently purchased for my friend was defective, the zipper was split and teeth were missing so it would not zip or unzip - see picture.",3556,1
3556,Contacted the seller and they wanted to see pictures which we sent.,3556,1
3556,They came back and offered $6 which we refused.,3556,1
3556,They then came back with $10.,3556,1
3556,I replied that the only fair offer would be to either replace it or a full refund and if they couldn't I would contact Amazon .,3556,1
3556,.,3556,1
3556,.,3556,1
3556,no response.,3556,1
3556,Contacted Amazon and they did an a-z guarantee claim for me for a full refund.,3556,1
3556,"I actually like the outside of the purse but the lining is cheap, one of the pockets wasn't even sewn and the zipper pulls constantly come off.",3556,1
3557,"the bottom is nice, but the top elastic band makes it look like a $5 dress.",3557,1
3557,You will have to spend money to get the top altered.,3557,1
3558,meh,3558,1
3559,"I'm 5'11"" and 150lbs...",3559,1
3559,I got a large buts it's too big and too small at the same time.,3559,1
3559,Awkward shape,3559,1
3560,basically dissolved as soon as i got it.,3560,1
3561,I am usually a small.,3561,1
3561,Bought a large because other comments said it runs small.,3561,1
3561,Even a large was too small for me.,3561,1
3562,Received broken,3562,1
3563,This is definitely kids sizes >:(,3563,1
3564,my wife will KILL me to buy this.,3564,1
3564,It's such a sad thing.,3564,1
3564,I want to buy the air ticket and hide.see you.,3564,1
3565,They broke on me in less than a week.,3565,1
3565,But very great full Amazon gave me credit for them.,3565,1
3566,"When they said it runs small, I ordered a size larger than my normal size and I couldn't even get the zipper to move.",3566,1
3566,Also did not like the quality of the dress will be sending it back,3566,1
3567,The neckline on this shirt is low and weird.,3567,1
3567,It also as thicker than I expected and fit kind loosely.,3567,1
3567,"The color was pretty true to the picture, but I returned it because it just didn't look good on me.",3567,1
3568,"Fits well, but even after having it cleaned, it left black stains on my skin.",3568,1
3568,I am not sure why it's bleeding color this badly.,3568,1
3568,None of my other dresses from this vendor had this problem.,3568,1
3569,worse thing ever,3569,1
3570,I am 5'5 and this dress is too short!!!!,3570,1
3570,And it's see thru,3570,1
3571,too small,3571,1
3572,Very disappointing.,3572,1
3572,It was crumpled and would not reshape and more of a plastic than a real straw cowboy hat.,3572,1
3573,Cheap material.,3573,1
3574,If I could give negative stars I would!,3574,1
3574,"I just recieved my packages April 1, 2016 & Im disappointed, speechless & ashamed for the seller & seamtress of this item, how could they possibly think selling this or sending this to someone is OK?",3574,1
3574,The dress was very short & the split came up to my bottom.,3574,1
3574,The material was cheap & very poorly made.,3574,1
3574,The bow in the front was just awful & had no type of grip...it just hang.,3574,1
3574,Im asking for a refund.,3574,1
3574,Dress just wasn't made or tailored properly!!!,3574,1
3574,Then I ordered two of them...NEVER AGAIN!,3574,1
3575,These tops run EXTREMELY small!!!!,3575,1
3575,"I purchased the tops 4 sizes above my size, as I read they ran small, Even with this they were still too small......",3575,1
3575,I do not recommend these tops!,3575,1
3576,There is a seam that runs down from the zipper to one hip that isn't noticeable in the picture but looks defective when you put it on?,3576,1
3577,Could only fit a really tiny skinny woman no matter what size you order .,3577,1
3578,I dislike because it does not fit.,3578,1
3578,Can I have my money back ?,3578,1
3579,"This case came quickly and the case itself looks fine & fits onto the iphone, but is much bulkier than it looks in the pictures.",3579,1
3579,"I have an iphone 6, not a 6s so maybe that is the problem (though it says it's made for both).",3579,1
3579,The buttons like the sound on/off and the headphone port are extremely difficult to access due to the size.,3579,1
3579,I will not be using this case nor would I recommend purchasing it.,3579,1
3580,This purse is very cheaply made the zippers get stuck and the tassels fall off.,3580,1
3581,Only one side on the wings come off and the bar is super short!,3581,1
3581,Was not happy,3581,1
3582,"First one strap broke, then the other.",3582,1
3582,All before my daughter even went swimming.,3582,1
3582,I fixed them and she wore it once then the tutu fell off.,3582,1
3582,Poorly made!!,3582,1
3582,!,3582,1
3583,"Looked faded, more than expected.",3583,1
3583,Wasn't cute at all.,3583,1
3584,This was a little too small...I ordered a Medium thinking i was playing it safe (5'6 130lbs) but apparently i should have ordered a large.,3584,1
3584,You have to assemble the clamps yourself (came detached) which was kind of annoying.,3584,1
3584,the front came up below my boobs.,3584,1
3584,it literally only came up like 7 inches from the hips.,3584,1
3584,ridiculous!,3584,1
3584,"unless you are tiny with an abnormally short torso and no tits, this will not fit you.",3584,1
3584,Butt looked good tho!,3584,1
3585,bad fit for a sweatshirt.,3585,1
3585,tight on the arms,3585,1
3586,Broke immediately,3586,1
3587,Very unplease i hate it's can't believe they would sell something like that.,3587,1
3587,Words can't explain how bad the fabric was .that pic really lie,3587,1
3588,Very cheap looking and feeling....obviously not a real coach bag....very disappointed,3588,1
3589,Way too small,3589,1
3590,Material is polyester and stiff.,3590,1
3590,Looks way better in the pics.,3590,1
3590,The stripes in person are more defined and looks very costumey.,3590,1
3590,"Was hoping for an edgy but minimal look, but this screams attention seeking.",3590,1
3590,"I'm 5'4"" 115 lbs and the large was a midi dress on me and loose.",3590,1
3590,I don't see myself wearing this.,3590,1
3591,"Oops, it was made in China",3591,1
3592,Product claimed that a boys 4.5 was the same as a women's 6.,3592,1
3592,When it arrived I couldn't even get the front of my foot into the shoe.,3592,1
3592,"Had to return, way to small.",3592,1
3593,This was the worst purchase I've ever mad from Amazon.,3593,1
3593,The material was a cheap and the stitching was mediocre at best.,3593,1
3593,There's a little tab on the back that has a button sewn on.,3593,1
3593,The button wasn't even centered on the tab.,3593,1
3594,These broke after only wearing them a few times.,3594,1
3594,I'll keep the frames and wear the clear lens on evening rides until they break too.,3594,1
3594,Going with a less expensive option from Suncloud for my go to daytime riding sunglasses.,3594,1
3595,I would have given this zero stars but that wasn't an option.,3595,1
3595,These earrings looked nothing like the picture.,3595,1
3595,They were ugly.,3595,1
3595,The color was not the same and the star looked like a misshapen flower with curved uneven edges.,3595,1
3595,Just ugly.,3595,1
3596,"Ordered this 2 sizes bigger, and still so small.",3596,1
3596,"The sleeves didn't go past my wrists, the sleeves were awkwardly high on my arm/wrist area.",3596,1
3596,Same with the dress.,3596,1
3596,"Way too short, it would be cute as a shirt, if sleeves were longer.",3596,1
3596,"Still I bought as a summer dress, didn't want to use it as a shirt, and can't wear it due to the sleeves.",3596,1
3596,Another bad buy.,3596,1
3597,Looks very nice but totally deteriorated after 1.5 months.,3597,1
3597,I would add pictures but it isn't allowed.,3597,1
3597,Can't take the wear and tare of every day use.,3597,1
3598,I wear a size 9.,3598,1
3598,I wanted these to be extra baggy so I bought an extra large.,3598,1
3598,They are still form fitting.,3598,1
3598,Also I am only 5 foot 3 in and they come up above my ankles.,3598,1
3598,Very dissatisfied.,3598,1
3599,Color not the same as pictured.,3599,1
3600,"I bought this item from ""search for worth"", i paid 160U$ for a piece of trash that you can find for only 10U$ in Fakeland.",3600,1
3600,"He offers this wallet like ""100% Genuine"" with guarantee from Louis Vuitton...",3600,1
3600,"The picture here is from an original one, but i received something totally different and ordinary... A real bad copy..",3600,1
3601,wrinkles after wash,3601,1
3602,The chiffon is to lite and I thought there would be a lining.,3602,1
3603,"needs to be iron and its takes a long time to do that I won,t buy them again",3603,1
3604,I thought it was a different material but it was like a shirt knit.,3604,1
3604,I sent it back plus it was too big on me.,3604,1
3605,I am very disappointed with this charm.,3605,1
3605,The charm is dull and dark in color.,3605,1
3605,I needed a magnifying glass to read the words DOG MOM.,3605,1
3606,Don't like it at all.,3606,1
3607,"Well, seeing as though I am unable to return it, it is kind of funny how the strap broke.",3607,1
3607,"Not even three full months in, and I am unable to the the product how I intended.",3607,1
3607,"Prior to the strap breaking, it was an excellent wristlet and carried everything I needed it to (keys, cards, cash &change, and headphones) without a problem.",3607,1
3607,Now it's just av regular wallet and I have the same problem that I did before: I have no place to put it.,3607,1
3607,"Being in college, it was nice to have something like this to carry what I needed, so it would have received a 5 star.",3607,1
3607,"However, it didn't last.",3607,1
3608,"After wearing the belt for only a few hours, I have updated my review:
Updated 3-31-16 Reduced to 1 Star:
After wearing with Jeans for about e hrs, I took it off and changed into evening dress slacks and I immediately noticed 5 large cracks in the leather, where the buckle attached to the belt when the buckle was fastened,  so now the belt was ruined and I being an anal engineer, I decided to do a post mortem analysis!",3608,1
3608,"Although the belt appears to be leather it is either a very hard thin piece of leather skin or a thin hard piece of vinyl, skin, as evidenced by the belt not stretching when the buckle was closed, accordingly, it cracked in about 5 places, Investigating further, the core of the belt does not appear to be Leather but rather, some sort of compressed paper or cardboard, with a faux suede lining and the 3 part sandwich was sewn together along both edges, to give the false impression that it is thick leather, Which it is NOT,

The buckle is fine and relatively Heavy Duty so I removed it and threw the leather away, In addition there were left over strings of thread along the sides, left over from the stitching, which I originally had to cut off, Amazon may be sourcing these belts from different sources in China at this selling price point, which may explain why some people are satisfied while others are not satisfied, I did order a more expensive Arthur Italian Leather belt from Amazon, however, it was $27.95 versus $7.99 for this replica belt, so I guess the learning for me was it was way too cheap to be anything but a fake belt,

Original Review 3-29-16: 2 Stars:
The Belt is thick + buckle is rather heavy duty, but leather has a few dent holes in finished side, in addition it is too thick + too wide and very stiff and at 1.5 inches toHD  wear with dress clothes, but rather than returning for a replacement I will just keep + wear with Jeans, I should have known that for $7.95,  it would be a Chinese product with inconsistent quality,",3608,1
3609,Quality was really bad but that's what you pay for with that price,3609,1
3610,Way too small!,3610,1
3611,reordered the largest size.,3611,1
3611,I believe the item must run way too small.,3611,1
3611,I may have to return it,3611,1
3612,Not right,3612,1
3613,Terrible fabric and update a better picture,3613,1
3614,The watch isn't it working properly it the same t function isn't working therefor I can't even set the time on the watch.,3614,1
3615,Extremely cheap material and not true to size.,3615,1
3615,Runs large.,3615,1
3616,I got my usual size and they were too large & too wide.,3616,1
3616,I have 5 pairs of iconic orthoheels and these just do not fit right.,3616,1
3616,I sent them back immediately.,3616,1
3616,They are a nice looking sandal though.,3616,1
3617,Doesn't look like the picture especially not the color.,3617,1
3617,It's like a dingy color.,3617,1
3618,Runs TINY,3618,1
3619,I was overexcited when I ordered this to wear for the 4th of July but when it came way way too small especially if you have bigger that I be cup size.,3619,1
3619,Wondering if I can get a credit or how I can send this back.,3619,1
3619,Thank you so very very much,3619,1
3620,Top fit but bottoms were big,3620,1
3621,The material is cheap!,3621,1
3621,As soon as I put the dress on the dress split on both sides,3621,1
3622,Doesn't work at all.,3622,1
3622,"Honestly, I have a feeling this is a fake.",3622,1
3622,Will not order again.,3622,1
3623,Material was too thin runs extremely small.,3623,1
3623,I am a size 4/6 ordered a small.,3623,1
3623,I doubt a large would have fit!,3623,1
3624,"http://www.amazon.com/gp/product/B00Z6I1E56?redirect=true&ref_=cm_cr_ryp_prd_ttl_sol_0

I ordered XL and it was so teeny!",3624,1
3624,I would not even have fit me when I was in high school and weighed 95 pounds and a size 3.,3624,1
3624,Plus it smelled from overseas shipping.,3624,1
3624,I decided to give it my daughter; but wanted to wash it first.,3624,1
3624,"There was no tag, no washing instructions.",3624,1
3624,I was skeptical but figured for the price it wouldn't hurt.,3624,1
3624,"If it seems to good to be true, it probably is, unless you are size 0.",3624,1
3624,I bet the size small would fit my 13 month old granddaughter.,3624,1
3625,Terrible,3625,1
3626,fabric is too cheap,3626,1
3627,This bra sucks!,3627,1
3627,It wouldn't stay stuck to my breasts.,3627,1
3627,One of them fell out while I was walking.,3627,1
3627,"Worthless product, not worth the money.",3627,1
3628,Okay for a child..not adult.,3628,1
3628,Not riding quality.,3628,1
3629,"not as pictured, material is ugly... going to return it.",3629,1
3630,I will be returning it.,3630,1
3630,Part of it is tarnished and doesn't appear to be sterling.,3630,1
3631,small in the wrong places... large in the wrong places... large in waist... small around thighs....,3631,1
3632,Ordered a large and it was to small and then reordered an extra large and itvwas still to small after going by the measurements on the web site!,3632,1
3633,Not for big chested women.,3633,1
3633,I read the reviews and tried the tricks to help make this product work.,3633,1
3633,It simply doesn't unless maybe you are a super petite woman and no more than a B cup.,3633,1
3634,This blouse was horrible.,3634,1
3634,I ordered way larger size an still was way to small.,3634,1
3634,Looked very cheap an not worth sending back so I donated it.,3634,1
3634,Very unhappy with it an took forever to receive.,3634,1
3635,I would normally get a medium but after reading the reviews went for the small as suggested.,3635,1
3635,The item fit if you could call it that.,3635,1
3635,The bust/waist fit fine but it had these weird horrible bulges that came out of the sides in the under arms.,3635,1
3635,Looked like a blind guy sewed it.,3635,1
3635,Do not recommend.,3635,1
3635,"Cute design, but very poorly executed",3635,1
3636,Item is sized 5X but is actually a medium.,3636,1
3636,Returning the item was very confusing and was only given a little ove $2 refund for something I can't use.,3636,1
3636,Gave it to a friend who wears medium and top fits really nice but the bottom is more like a small.,3636,1
3636,So entirely not the right size.,3636,1
3637,Cheap material.,3637,1
3638,these are not capri leggings these are ankle length tights,3638,1
3639,"It broke immediately after opening an putting on, it literally just fell apart.",3639,1
3639,Will not buy from this distributor again,3639,1
3640,Diamonds began falling out within the first 3 weeks.,3640,1
3640,The ring is gorgeous though.,3640,1
3641,Did not fit well at all.,3641,1
3642,Little bit big to me,3642,1
3643,Box says these are women's glasses.,3643,1
3644,not what I ordered at all.,3644,1
3644,the lenses don't even fit in them.,3644,1
3644,terrible.,3644,1
3645,too small,3645,1
3646,Cheap poor quality.,3646,1
3646,Worse then most Walmart jewelry,3646,1
3647,This product was pretty but it wasn't at all tha fabric I thought it would be and it runs small.,3647,1
3648,The top of this set is nice.,3648,1
3648,"I pair it with jumpers and other clothing to hide the ""Birthday Girl"" written on the front and get more use out of it.",3648,1
3648,The skirt is crap.,3648,1
3648,Don't expect to get any more wear out of it after the birthday party.,3648,1
3649,"no elastic at the ankle so they will not stay on at the beach, I will be returning these.",3649,1
3650,I did not know that it was denim.,3650,1
3650,It is hard to put on and take off.,3650,1
3650,It also looks horrible with the zipper on the side.,3650,1
3651,This was way huge,3651,1
3652,this is VERY small.,3652,1
3652,I ordered a medium and I can barley wear it as a shirt!,3652,1
3653,ordered 3xl got about a size medium at most.,3653,1
3654,Horrible quality.,3654,1
3654,I haven't been able to wear this.,3654,1
3654,It's see through and the lining is too short.,3654,1
3655,The box that the shoes came in arrived damaged and open.,3655,1
3655,The ears are missing on one of the shoes.,3655,1
3656,This product was nothing like the picture but still looked cute until i got it on i ordered an XL because i wear a size dd but my waist isn't huge so put it on it diddnt even cover the outer edges of my boob it was like nipple cover and thats all !,3656,1
3656,!,3656,1
3657,Need to order about 4-5 sizes larger than standard US size.,3657,1
3657,Does not look like fur.,3657,1
3657,Looks like gorilla hair.,3657,1
3658,"This is, without a doubt, the worst piece of jewelry I've ever bought.",3658,1
3658,"The bead popped off, instead of a screw, and refuses to be put back on.",3658,1
3658,"If it was worth the hassle of returning it, I'd send it back.",3658,1
3659,"It was small but I used it for a hike in the
 rain and got soaked through!",3659,1
3659,Not waterproof at all.,3659,1
3659,I am returning it.,3659,1
3660,Not special.,3660,1
3660,Will be returning.,3660,1
3660,Cheap fibers,3660,1
3661,"not ""active"" wear.",3661,1
3661,Thick and poor quality.,3661,1
3661,(Added annoyance - prime item but costs half as much to return them.),3661,1
3662,Way too big,3662,1
3663,It came with a hole in it and the boning goes 6 inches down the back to far I had to repair what I could but it couldn't be fixed perfectly because they didn't serge the material on the edges before putting it together so when I opened it up I had to just close it right back up because it was a unraveled mess in there.,3663,1
3663,I would have returned it right away but my daughter had to have the dress for homecoming in 2 days so it would be impossible to get something in exchange.,3663,1
3663,Very disappointed and I definitely would not recommend buying this dress or perhaps anything else from this company.,3663,1
3664,"Too short, I'm 5.6 and 127lbs!",3664,1
3664,It's made for short people not for average height or tall girls!,3664,1
3665,good quality too small waste of money,3665,1
3666,This stuff from china is garbage and there is no way to get your money back.,3666,1
3667,"I was sent the wrong color shirt, the printing was off center, and there is a huge hole under the right arm.",3667,1
3667,I guess you get what you pay for with 10 bucks.,3667,1
3668,This dress is awful.,3668,1
