,column_num,sentence,index,overall,cat
395,66173,"It is more of a plastic resin, as Opalite is not a real stone (Google it).",66173,4,3
396,66173,BUT it is very lovely on.,66173,4,-1
397,66173,"The chain I was sent is a bit different, more of a flat chain, and I actually like it better than the one in the picture.",66173,4,3
398,66173,"This ""stone"" is actually pretty cool.",66173,4,-1
399,66173,I notice it picks up what ever color you are wearing.,66173,4,2
400,66173,"So it is more blue if you are wearing blue, more pink if you are wearing pink.",66173,4,2
401,66173,Which is a fun trait for it to have.,66173,4,-1
402,66173,I think it is fairly good quality for the price and would suggest to other buyers.,66173,4,3
403,66174,Would have been 5 stars if the neck hole wasn't super tiny.,66174,4,1
404,66174,The photo is awesome though.,66174,4,3
405,66174,Hope my son can get his head through it.,66174,4,1
406,66175,"If you have a bigger behind, it will not cover.",66175,4,1
407,66175,I'm not sure if that's clear or not.,66175,4,-1
408,66176,"IT IS A NICE TEE, VERY WELL MADE, All my T's have to be a bit larger because I am upfront - you know the rest of the story.",66176,4,1
409,66176,"Nice color too,  I will again order this T in different color.",66176,4,2
410,66177,"Super cute, casual earrings, they were smaller than expected however everything else was great!",66177,4,1
411,66177,"Came on time in a little earring box with as small bag of earring backs, there was no chance of them smashing in the mail.",66177,4,1
412,66177,"They do bend easily but real silver, no reaction in my ears even though I wear them everyday!",66177,4,3
413,66178,Shorts are a little big but still cute and wearable.,66178,4,1
414,66178,My daughter absolutely loved the mustache.,66178,4,-1
415,66180,Nice shirt but be warned it runs large and think on top.,66180,4,1
416,66181,I bought this for my boyfriend for his birthday.,66181,4,-1
417,66181,"He's nearing 30 and loves anything comic related, so this ended up being a good choice.",66181,4,-1
418,66181,"It still looks ""grown up"" because the outside is just black leather.",66181,4,3
419,66181,The comics are on the inside.,66181,4,-1
420,66181,It's a really nice looking wallet.,66181,4,-1
421,66181,"Like other reviewers, he did mention it's a bit bigger than he is used to, but he got used to it pretty quickly.",66181,4,2
422,66181,"One star off for the size, but other than that it was a great gift.",66181,4,2
423,66182,Good for the money.,66182,4,-1
424,66182,Used on weekends only for about 6months.,66182,4,-1
425,66182,Holding up where I need it to..,66182,4,-1
426,66184,They can see through it and cover their shoulders.,66184,4,3
427,66184,Keeps the wind off as well as the rain.,66184,4,3
428,66185,A little small bit I love the print,66185,4,1
429,66186,"It looks like the picture, my little sister likes it.",66186,4,-1
430,66187,I got this as a gift for a child in need for a charitable giving tree gift over the holidays and I was delighted when it arrived.,66187,4,-1
431,66187,"She loves Cinderella and her favorite color is purple, so this couldn't have been more perfect for her.",66187,4,2
432,66187,"It's not the fanciest of necklaces by adult standards by any means, but for this young girl, it was absolutely perfect.",66187,4,-1
433,66188,For some of us women we ordered this swimsuit because it can cover stretch marks and is sexy without showing too much of the wrong stuff... and it is everything I thought it would be...,66188,4,-1
434,66188,However..... it does not come with instructions on how to wrap the top...the description says you can wrap it five but i can only figuire out how to wrap it the way in the pic and it doesnt wrap all the way back around like the model i had to tie it in the front... im sure there is a blog or youtube video that i can refer too... overall I am extremely happy with my buy!!,66188,4,-1
435,66188,also even tho I was not due to receive it until 6/25 i got it  on 6/7 plenty of time for my bday celebration and gave me a little extra motivation to stick to my diet!!,66188,4,0
436,66189,I fell in love with this dress as soon as I saw it.,66189,4,-1
437,66189,"I went by the sizing chart from Grace Karin and it was a tad too large, but the dress is built for that to be okay.",66189,4,1
438,66189,"Instead of the belt that came with it I used a 7/8"" grosgrain ribbon and cinched it nice & tight.",66189,4,1
439,66189,"The material is stretchy enough that the next dress like this I buy (and there will be one, or two), I will probably order a medium.",66189,4,3
440,66189,Works with both white or black crinolines.,66189,4,2
441,66190,Very cute and comfortable.,66190,4,3
442,66190,I like the soft material.,66190,4,3
443,66190,It doesn't look like the photo amazon has.,66190,4,2
444,66190,"The pink is a light neon, it's a thinner and stretchier material than what it appears in the photo, and the grays aren't as dark.",66190,4,2
445,66190,I still like this cardigan very much.,66190,4,-1
446,66191,Feels substantial (weight/feel) and it operates well.,66191,4,3
447,66191,"Good idea, and good execution.",66191,4,-1
448,66191,And it helps your FICO (credit score) by disposing of active cards!,66191,4,-1
449,66191,I believe it is worth trying.,66191,4,-1
450,66192,I ordered a size up because I'm a bigger girl and usually Amazon sizes run small.,66192,4,1
451,66192,Well this product does not.,66192,4,-1
