column_num,sentence,index,overall
49792,I gave it to my niece.,49792,3
49793,I love this coat except for the fact that the left pocket's lining was never sewn together.,49793,3
49793,"The acetate fabric pieces for the pocket are there, but were never serged together!",49793,3
49794,The shirt itself is pretty but it runs a bit small.,49794,3
49794,I ordered a size up from my normal size and it fits a bit snug.,49794,3
49796,"I bought these pants to wear something not like regular casual ""khaki"" pants, but also similar to jeans but not blue.",49796,3
49796,I chose the charcoal color.,49796,3
49796,"The material seems sturdy, but as expected, the pockets are not deep and spacious.",49796,3
49796,Trying to get something out of the front pockets feels awkward.,49796,3
49796,"The so-called cellular phone pocket is large enough to stick a phone encased in an Otter Box, but I would prefer not to carry it in a leg pocket without a button or zipper.",49796,3
49796,It doesn't completely conceal the phone.,49796,3
49797,Was really pretty when I got it.....but the more you wear it the duller it gets.,49797,3
49797,"must be cleaned everyday to look ""sparkly""...I clean it with baby shampoo and a soft bristle baby toothbrush.....looks good right after cleaning...but that is about it...no stones have fallen out yet...but that is coming since my other rings I purchased at the same time have stones missing.",49797,3
49797,Again....you get what you pay for.,49797,3
49797,"...This was not a real bridal set for myself...I have a gold wide wedding band (heavyweight) it came from a jeweler  many, many years ago... but had to have it cut off...and I wear it now on my little pinkie finger...but I still wanted something sparkly for my ring finger.",49797,3
49797,..I won't be buying from this company anymore.,49797,3
49798,"I forget to check if the sizes are asian, this is.",49798,3
49798,"I look like a superhero in it, which will make it perfect for holloween, or if my other supersuit is in the cleaners.",49798,3
49798,Three stars because I feel awesome in it.,49798,3
49798,Only three stars because I look like I'm shopping in the kids section.,49798,3
49799,"Tight around the arm area, perfect everywhere else.",49799,3
49799,"It's not like I'm going to exercise in it, but still not perfect.",49799,3
49799,Pretty good for the price.,49799,3
49800,A little short waisted.,49800,3
49800,So if you have a high waist these will feel like they are falling off.,49800,3
49801,Absolutely adorable but much smaller than the tag,49801,3
49802,They made it look like you could put a cell phone in it and use it that way.,49802,3
49803,I got a XXL because of what was said in the reviews about them fitting a smaller build.,49803,3
49803,The fit is good but the arm length is a little shorter than I like.,49803,3
49803,Its also slightly snug.,49803,3
49803,I'm a 5'11/6'0  size 10 so you can take that in perspective.,49803,3
49805,It's ok I should have selected a medium,49805,3
49806,"Belt barely makes it around my waist line and my waist is 32""",49806,3
49807,I got the orange two piece.,49807,3
49807,"The bathing suit is really cute but it does not have the feel of a normal store bought bathing suit, It is a some-what thin nylon fabric so if your nipple protrude, you will diff.",49807,3
49807,Also the top is a piece of fabric so you do have to figure out how to tie it yourself to get the look in the picture.,49807,3
49807,All that aside this is definitely  going to be in my rotation of swimwear for the summer.,49807,3
49808,"It's two sizes larger than I ordered, but it works alright.",49808,3
49808,"If I'd paid more for it, I'd try to exchange.",49808,3
49809,"I'm 5'4, 135 lbs, 36D, wear size 6-8.",49809,3
49809,Ordered a large based on recommendations.,49809,3
49809,All areas fit but the waist is very boxy.,49809,3
49809,Average jacket for a good price.,49809,3
49810,I got the size XS as I am pretty skinny.,49810,3
49810,"The paints quality is good but too short for my height, 5'7"" (110lb).",49810,3
49811,Body suit doesn't stay put.,49811,3
49811,I feel as if it's going to slip off at any moment..,49811,3
49812,"Pretty cute but a little small, however with a compressor or a day of fasting you'll be fine",49812,3
49813,Not as impressed as I hoped.,49813,3
49813,"The part around the hips fit well an kept pants up, but the top around waist had to be readjusted frequently and seemed loose.",49813,3
49813,My hips are much larger than my waist so that was part of the issue.,49813,3
49813,"It was nice to be able to leave pants unbuttoned, but my pants quickly became too tight in other areas so even having the band I couldn't keep wearing them.",49813,3
49814,"It's not made of the jeans material I am used to, but its lightness is okay for the summer months.",49814,3
49815,"Nice coat, but runs small.",49815,3
49816,Sleeves were really tight in the forearm area.,49816,3
49816,The rest fits normal,49816,3
49817,Little smaller than expected,49817,3
49818,I'm 5'8 and the BFF Belly Bandit was short and not as strong.,49818,3
49818,It only covered part of my abdomen.,49818,3
49818,It kept bunching in the back shifting and loosening the Bandit.,49818,3
49818,I ended up using my Couture Tummy Tuck over the BFF Belly Bandit to keep it in place and for extra support.,49818,3
49818,I previously owned a Couture Tummy Tucker -XL.,49818,3
49818,"The fit and the strength was exceptional, I just needed a smaller size.",49818,3
49818,"I thought I would try the BFF Belly Bandit, I should have stuck with the Couture Tummy Tucker.",49818,3
49819,Does not stay buttoned closed.,49819,3
49820,"This is a cute monikini at a good price, I unfortunately have to return it because the front chest area is so low and widely cut that if I move my breasts fall out!",49820,3
49821,The shirt is beautifully made and very handsome but it was way too small for my husband.,49821,3
49821,"He typically wears an XL, but after reading the reviews I decided to go up a size to XXL and it was still way too small.",49821,3
49821,Not sure where they are getting their sizing from but it is WAY off!,49821,3
49822,"Flimsy making, but for the price it's ok.  Top is quite skimpy can't wear without a bathing suit or bra.",49822,3
49823,"i'm a bit disappointed as they fit like the ones I've bought directly from China, which was cheaper.",49823,3
49824,I loved the top unfortunately the bottoms were too tight I ordered a Medium and it was too small.,49824,3
49824,I will return and order the large although I believe the top might end up being too big.,49824,3
49825,The product is a bit snug.,49825,3
49825,I would recommend purchasing a size above what you normally wear.,49825,3
49825,I love the coloring.,49825,3
49826,But the chest area is a little exposed.,49826,3
49826,Also smaller than expected!,49826,3
49826,But everything would've been good if the chest area fit...,49826,3
49826,I'm a 34B and I couldn't find a bra that would work and I couldn't go without cause the fit would've exposed everything.,49826,3
49827,They are short and the belt is cruddy.,49827,3
49827,But for the price they work .,49827,3
49829,Blouse is chiffon in the front the back is a rough material not dressy from behind,49829,3
49830,"I really wanted the clear ones, which weren't included.",49830,3
49831,Ordered the large because the mediums were a little small in the back.,49831,3
49831,"Oddly enough, the large are the same size.",49831,3
49832,Cheap but cute I thought the bow on the back would be sewn in place and it's not :( but other than than that you get what you pay for.,49832,3
49833,My girlfriend ordered what she thought was the right size but unfortunately wasn't.,49833,3
49833,The seat of these pants is cut so you basically have to have a flat buttocks in order to fit into them.,49833,3
49834,microfiber with denim-look- my fleece microfiber of past pills horribly & what i'm trying to avoid buying any more of because it looks old & dumpy before too long so these i sent back.,49834,3
49834,"medium fit me good: my size is 29"" inseam, 40"" hip, 28"" waist.",49834,3
49835,Even the large was way too small.,49835,3
49835,Loved the coat just runs too small,49835,3
49836,after wearing this for a week straight i've come to love it!,49836,3
49836,Looks kinda fake in tights as there is a distinct dent in your lower butt crease that shows..but its bomb in jeans and dress!,49836,3
49836,It has gotten a bit slacker than when i first tried it on so i would not recommend for daily use...dont think it will last long that way.,49836,3
49836,Still love it tho for the price,49836,3
49838,"This dress was for a 14 year old and the pads for the bra area in the dress fit lower then it should for a teenager,
 had to get alteration done which  was costly, other than that it was a prefect fit.",49838,3
49840,Pretty dress for the price runs big on the top,49840,3
49841,I am disappointed in the sizing.,49841,3
49841,"I ordered a large, which I have never worn anything bigger than a large and sometimes wear a medium.",49841,3
49841,The material is clingy and doesn't fit like I want it to.,49841,3
49841,"However, I'm going to put a short vest with it and wear it because I do love the color.",49841,3
49842,It's cool but I would've liked it more if the arms were bigger mostly at the shoulders,49842,3
49843,Looks nice from a distance; looks flimsy up close.,49843,3
49845,Just the color I was looking for.,49845,3
49845,"Top is damaged, though.",49845,3
49845,Looks almost like it has been folded in the package and exposed to sunlight or bright light.,49845,3
49845,The folded portion across the chest left a faded line across it.,49845,3
49845,"I thought it was just from being folded since it was wrinkled with creases, so I washed it and it doesn't look any better.",49845,3
49846,This was returned it was nice but not what I had wanted.,49846,3
49847,"Really cute, very sexy bikini.",49847,3
49847,If you need support in the chest area this is not for you.,49847,3
49847,Unfortunately I was sent an XL instead of a L. Which I only decided upon because of other reviewers suggesting to order up a size.,49847,3
49847,I tried it on anyways and the XL bottoms are form fitting to say the least my bottom was more a Brazilian cut than a thong.,49847,3
49847,The top on the other hand was too big around my waist.,49847,3
49847,I'm about 138 lbs 5'7 and I don't dare eat anything heavy in this bikini because it will show every bulge.,49847,3
49847,But sexy to say the least!,49847,3
49848,Decent for the cheap price,49848,3
49849,Order at least one size bigger.,49849,3
49850,I didn't get all 110 pieces.,49850,3
49850,"I only got 93 pieces and they were only tongue bars, belly bars, eyebrow bars, and 2 lip labret retainers.",49850,3
49852,I really had high hopes for this dress but the patterns on each side of the dress don't match.,49852,3
49852,so when you button it up the like patterns don't merge.,49852,3
49852,Its more a mismatch.,49852,3
49852,Need a slip under this as well.,49852,3
49852,Seller wanted pictures and shipping back was more expensive than the dress so I'll be selling locally or wear it anyway.,49852,3
49853,Much larger then I thought,49853,3
49855,The shirt itself is a lovely cut and the size was true and it looked to be well made but it is completely see through.,49855,3
49855,"Like, I can read a book clear as day through it kind of see through which was much more than I expected.",49855,3
49855,If you don't mind the serious sheer then you will likely love the shirt especially if you are curvey or large busted as the cut is very flattering but for me I requested a refund.,49855,3
49855,Its just too sheer to wear to work which is what I bought it for.,49855,3
49856,Not sure its real.,49856,3
49857,It's super cute but the stars are sharp.,49857,3
49858,The cup size was right but the band size fit a little large.,49858,3
49858,"I prefer molded cup under-wire tops, and this isn't really a ""cup,"" more of a sling.",49858,3
49858,But the under-wire fits correctly and it's pretty modest.,49858,3
49859,"Water gets through to clothes, its waterproof-not water resistant.",49859,3
49859,Only for mild rain.,49859,3
49860,"Despite measurements listed, it's way too small.",49860,3
49860,"Asian sizing, go figure.",49860,3
49860,"Otherwise, it's beautiful, but not worth $40.",49860,3
49860,Just wish they would make it in US/AU sizes.,49860,3
49861,I loved the bracelet but the engraving was so light you could barely read it.,49861,3
49861,If they had used a black background it would have made all the difference.,49861,3
49861,In an emergency I want the EMT's to be able to see it fast and clearly.,49861,3
49862,Go a size up!!,49862,3
49863,"Its a little large, material isn't heavy, but of course I live in Texas....you don't want anything heavy in the summer.",49863,3
49863,Received lots of compliments on this dress.,49863,3
49864,It's a lot bigger than a normal drawstring bag.,49864,3
49864,"I ordered this for a 9 year old, and it looks funny when she carries it.",49864,3
49865,"Good quality, especially for white, but the torso is really short.",49865,3
49865,I bought a medium and the bottom fits perfect but the very top of the suit reaches just over my boobs so there is no way I can wear this.,49865,3
49865,Compared to another suit I bought the boob area in more in line with my midsection.,49865,3
49866,I received it today.,49866,3
49866,I thought the color would be the same as what is in the picture (gray).,49866,3
49866,It is more like dark dark gray.,49866,3
49866,It would be nice if they would put the actual color in the picture.,49866,3
49866,The pants look ok but the top is somewhat small.,49866,3
49867,It wasn't that big,49867,3
49869,Very thin material - not pants you can wear outside the house unless you want to showcase your assets.,49869,3
49870,The body portion of the shirt fit great but I do not have a very large chest and the chest part fit weirdly on me.,49870,3
49870,It was like an inch too big there- nothing I couldn't take in with my sewing machine.,49870,3
49871,This is s beautiful dress but shorter than shown on the picture.,49871,3
49871,It was above my knees,49871,3
49873,I love the shape of this dress.,49873,3
49873,"It's actually the 2nd I've purchased, but I'm not thrilled with the color pink.",49873,3
49873,It's not a deep pink like I had expected from the picture.,49873,3
49874,These shirts run really small.,49874,3
49875,"Shirt is as expected, but printing quality isn't top notch.",49875,3
49875,"For the price, however, is as expected.",49875,3
49876,"It's a beautiful ring, but you can tell it's cheaply made.",49876,3
49876,The rings were two different thickness and sizes.,49876,3
49876,Both were odd shaped as well.,49876,3
49878,sort of too small for my very thick hair.,49878,3
49878,Will be very cute on head with less volume hair.,49878,3
49879,"I am 5'4 and a size 14 and ordered an XL, and they are extremely tight around the waist.",49879,3
49879,They fit fine around the legs and are good length just extremely snug around the waist.,49879,3
49880,Material rough and unflattering.,49880,3
49881,"The item is very nice, but very small.",49881,3
49881,Order one- two sizes larger then your actual size.,49881,3
49882,"I got the largest size, but I am busty so it looks bad on me.",49882,3
49884,shorts are fine but the top is skinny on the front,49884,3
49885,"Though this is a beautiful shirt,the product description said the sizes ran small for this shirt, and recommended to order a size up.",49885,3
49885,"I did, and I received a shirt much too large, nearly to the point of being unwearable.",49885,3
49886,"Prettier in the picture, quality less than I expected in person.",49886,3
49886,Way cheaper than on the Venus site,49886,3
49888,"It's cute, but didn't ready fit me.",49888,3
49889,thin material and see through.,49889,3
49889,must wear a tank or something underneath or you will be able to see everything,49889,3
49891,The length was much short than I wanted,49891,3
49892,"The tank top is made of a very soft, delicate fabric.",49892,3
49892,"I like it, but it seems more appropriate for sleepwear than outerware, and I had hoped it to also be longer.",49892,3
49892,I'm on the fence about shipping it back only for that reason.,49892,3
49892,"As for the shipping, I know that delays happen and was very pleased to receive notification that there was a delay in the shipment.",49892,3
49892,I appreciated their follow up for customer service.,49892,3
49893,"Were smaller than I expected, definitely smaller than the listed Size",49893,3
49894,I received the product as expected.,49894,3
49894,"It fits perfectly on me, true to size.",49894,3
49894,The quality is a bit cheap but can't argue with it because of the price.,49894,3
49894,Though my only concern is the hook on bathing suit top.,49894,3
49894,It is not very secure.,49894,3
49894,"This bathing suit is only good for tanning but not for active swimming, etc.",49894,3
49895,Cute but a bit large,49895,3
49896,It great as an undergarment.,49896,3
49897,The top fits alright.,49897,3
49897,Wish it was a little longer.,49897,3
49897,The bottoms however are a mess.,49897,3
49897,"They are tiny which is fine, I knew they would have minimal coverage.",49897,3
49897,But the front doesn't lay right and in the back the one side is like a different shape than the other so I can't really wear it.,49897,3
49898,This two piece set is okay.,49898,3
49898,"It fits pretty good, but there isn't anything special about it.",49898,3
49900,I ordered a medium and 90% of the time I buy medium everything from shirts to pants and swimsuits and undies.,49900,3
49900,No free returns on mediums because you'll need to pay for return shipping and handling.,49900,3
49900,"Says full return, but I don't trust it.",49900,3
49900,Ended up cutting mine up for scraps and throwing it away.,49900,3
49900,"The shippers don't speak English and the return email I recieved took some time to decipher, but they seemed really nice and gave me 2 options.

""""",49900,3
49900,"------------ Begin message -------------

hi, dear buyer.",49900,3
49900,We are sorry about this.,49900,3
49900,do you want to exchange item?,49900,3
49900,"Cause the shipping fee is high(we haven't offer return shipping fee, cause our return address was in US), we would like refund you 20% item price, if you can keep it; if you still don't want to keep it, we will give you return address, after you return please must tell us your return tracking number or shipping receipt, It will as a proof you have return item to us.",49900,3
49900,After this we will full refund you!,49900,3
49900,:) Waiting for your reply.,49900,3
49900,any question please contact with us.,49900,3
49900,"(Cause time different between China and US, so we may cant reply you e-mail in time.",49900,3
49900,"But Once we see your e-mail, we will reply to you asap.",49900,3
49900,Thank you for your patience!,49900,3
49900,Have a nice day!,49900,3
49900,"^Q^) """"

I'm:
5'5""
140 +/- lbs.",49900,3
49900,"(Depending on the time of month)
34C (also depending on the time of month haha)

The fabric was lovely and true to the pictures.",49900,3
49900,Has a beautiful shimmer to it.,49900,3
49900,"It's pretty thin fabric, but in a nice way... like it would dry fast and you wouldn't be all moist for ages.",49900,3
49900,Straps are nice and thick and for those with chests we know is a plus.,49900,3
49900,The foam inserts are very small so you might want to switch them out for larger ones from one of your dresses or other swimtops to avoid that awkward circle outline on the chestal region.,49900,3
49900,My legs are fairly cushiony but the thigh holes seemed just fine.,49900,3
49900,Had a decent amount of give.,49900,3
49900,"I feel like a have a pretty filled out midsection, but the garment was too big around.",49900,3
49900,Length wise however it was way too short.,49900,3
49900,I don't have a particulary long torso so I do want to warn you.,49900,3
49900,You might need really large filled out perky boobs or really really large sagy boobs for this to work.,49900,3
49900,The shape is just different than I'm used to.,49900,3
49900,"Loved the suit overall, but sadly it just doesn't work with my body type.",49900,3
49900,I hate to pass up a shimmer suit with such a comfy neck strap.,49900,3
49901,"Too hot , 2 layers of fabric",49901,3
49902,The dress runs small we ordered it 2 full sizes bigger then she is and it just fits.,49902,3
49902,The zipper is not well made so we are not going to mess with it for fear of it braking before the wedding.,49902,3
49902,"The lace and look of the dress is beautiful, very soft and fits well if you order it bigger then your usual size.",49902,3
49902,shipped faster then they said it would.,49902,3
49902,Looks great with a jean jacket and cowboy boots to give it a cute country wedding look!,49902,3
49903,** I ORDERED A LARGE AND IT FITS LIKE A SMALL SO ORDER 2 SIZES UP IF POSSIBLE.,49903,3
49903,IF I LOSE 10 OBS I MIGHT BE ABLE TO WEAR IT.,49903,3
49903,IF IT FIT IT IS A BEAUTIFUL TOP ;0(,49903,3
49904,The material was super thin and does not lay as the picture suggest.,49904,3
49904,"But, it is cut identical as the picture.",49904,3
49904,Super thin like Halloween material.,49904,3
49904,You will need to wear a tank underneath.,49904,3
49904,"Also, a little snug so buy a size larger.",49904,3
49904,"Then, you will like it.",49904,3
49905,The bra size was alittle smaller than expected,49905,3
49906,SMALLER SIZE CHAIN THAN EXPECTED,49906,3
49907,"Bottom line guys, it's a little uncomfortable and doesn't hold much so makes sure your SO appreciates the show because you will want to take this off ASAP.",49907,3
49908,wished it had fit.,49908,3
49908,too short for my torso.,49908,3
49908,could barely get it up enough to cover top.,49908,3
49908,the crochet could have been stretchy it would have helped.,49908,3
49909,Would be better if adjustable.,49909,3
49910,"It would be very nice,if the size would be not to small.",49910,3
49910,Before I ordered the Camisole I read in the reviews that it runs small.,49910,3
49910,So I ordered one size bigger and it is still very small.,49910,3
49910,I ordered a XXL and the cup size is way to small.,49910,3
49910,I usually have a 40 D.,49910,3
49911,I have a smaller chest so i got the smallest size but its baggy up top cute though,49911,3
49913,Wish it fit better!,49913,3
49913,Wanted this for my sister!,49913,3
49914,Its a unique bow tie for sure but was very hard to keep on and also it kept rubbing on my husbands neck so he finally took it off - we had a party at work and there was a bow tie contest - unique for sure - practical not so much.,49914,3
49916,Fits so well everywhere except the front...slightly too restrictive on the pouch.,49916,3
49916,Excellent quality and material but sadly I can't enjoy it.,49916,3
49917,"I love the material,  but it is a little small across the shoulders.",49917,3
49918,"the waist is tight, I love these yoga pants and I first ordered a medium an it was tight so I ordered a large an they feel the same!",49918,3
49919,Looks great but sized very small the 3x was more like 1x,49919,3
49920,I usually order size or two bigger on all products from China.,49920,3
49920,Not with this one.,49920,3
49920,Very true to the size.,49920,3
49920,"I am 5.4 and 135 pounds, usually I am size Small, but I ordered large and it was gigantic.",49920,3
49920,"I don't like the fuss with returning products, so I took needle and tread and altered it myself in an hour.",49920,3
49920,"This product is actually good quality, but it is rough on the skin from outside.",49920,3
49920,"Also, this product is great for the girls with the big boobs ;)",49920,3
49921,I love Henley neck shirts.,49921,3
49921,"I also love sleeveless, so I thought I had a winner here.",49921,3
49921,Well... not so fast.,49921,3
49921,The cloth is not a bad thickness for a T-shirt.,49921,3
49921,"Not the usual thin crap you get, but also not the real comfortable thick.",49921,3
49921,"The ribbing on the gray ""T"" I received made the cloth feel a little thicker.",49921,3
49921,"The cotton was soft and not scratchy which is another plus, upon receiving it, of course I had to wash it.",49921,3
49921,I was hoping it would shrink a little.,49921,3
49921,"Looking at the reviews and sizing chart, I knew already to order at least a size or 2 larger than my US size.",49921,3
49921,I wear a large shirt (US).,49921,3
49921,"So although the scale said US XL/Asia XXL (JPSK15), it actually fit like a large (US).",49921,3
49921,"I suppose if you like REALLY tight shirts you can go one size large, but for a really good, form fitting, yet not super tight I would go 2 sizes up.",49921,3
49921,NOW my main complaint.,49921,3
49921,"There is something totally not right with the cut of the neck, making it not only feel weird, but look a little strange.",49921,3
49921,"A traditional Henley has a smaller neck, similar to a traditional ""T"" shirt.",49921,3
49921,"I was going to wear this under an open button up shirt, but I think this may just become a gym shirt as I really do not like the way the neck looks on me.",49921,3
49921,"minus 1/2 star for sizing chart being off, and minus 1 star for the neck being wacked.",49921,3
49921,Total 3.5 star rating.,49921,3
49922,"This looks beautiful, however very delicate.",49922,3
49922,But worth the price for what it is,49922,3
49923,I ordered a small.,49923,3
49923,Bottoms are very small.,49923,3
49923,I am a 0/2 and still very tight on me.,49923,3
49923,I'm a 32DDD and the top fits...,49923,3
49923,But it's wrinkled probably because of the cheap fabric.,49923,3
49923,The straps don't offer any support.,49923,3
49923,I had to cut the top strap of the bottoms off because it was too tight.,49923,3
49923,But other than that it still looks cute on,49923,3
49924,"when i first opened the package, my first impression was ""they are really thin!""",49924,3
49924,but i tried them on and it works on slacks.,49924,3
49924,im a size and i have to use the very first hole to tie around my hips.,49924,3
49924,but it looks ok. im keeping them because i get a lot of colors for a good price.,49924,3
49924,its a good way to add detail top an outfit.,49924,3
49925,The product looks nice but it runs very small.,49925,3
49925,My daughter just tuned 3 and she is very skinny and the 3-4 years was small for her.,49925,3
49926,The outfit was boxy and did not fit me like shown on the model.,49926,3
49926,"Cute concept, I just didn't like it on me.",49926,3
49927,"I ordered a medium which is usually my size,but it way toooo small for me.",49927,3
49927,I gave it three stars because it fits my daughter.,49927,3
49927,I will be ordering different colors for my daughter.,49927,3
49928,"It's a dress made of cheap fabric, and the seams are uneven.",49928,3
49928,I think it's overpriced for what it is.,49928,3
49929,Size is my only issue.,49929,3
49929,I wear a medium hat.,49929,3
49929,Every hat I order in medium fits good.,49929,3
49929,This one is just a bit too big.,49929,3
49929,I'm having to order a hat size reducer.,49929,3
49929,"Other than that, it's a great hat!",49929,3
49930,"Great fit, but my problem is the buttons aren't sewn on properly and mines came missing one of the blue buttons from it and loose threads on some others.",49930,3
49930,But the shirt itself is a great shirt design and overall quality is decent.,49930,3
49931,Blue pair had snags in them.,49931,3
49932,I like the style but ran waaaay to small.,49932,3
49932,Had to order 2 sizes larger.,49932,3
49933,"I'm not very busty, but I have a big butt and this suit just didn't work for my top and bottom.",49933,3
49933,You can't order a small/medium top and large bottom and that's what I needed.,49933,3
49933,"However, the bottoms fit really well and are super flattering.",49933,3
49933,"For a much MUCH bustier person, the top would also look really nice.",49933,3
49935,"Very, very fine...only purchase if you like an invisible chain look.",49935,3
49936,this was my bad.,49936,3
49936,I ordered this for a costume and it was the wrong shade of gold and didn't really add to the costume like I thought it would so it's just sitting in my drawer as I didn't have the heart to return it for my mistake :(,49936,3
49938,Looks better than it works.,49938,3
49939,Had to send them back... they were really big with huge pockets,49939,3
49940,Beautiful dress didn't get to wear because it was way to small.,49940,3
49940,I ordered a size bigger and I need another 2 sizes bigger lol.,49940,3
49941,Well made but not all of it fit.,49941,3
49942,"okay, but not as authentic looking as I antipicated",49942,3
49943,They are bit heavy.,49943,3
49943,Look real cool though,49943,3
49944,Faded quickly after a couple of washes,49944,3
49945,The sizing is fairly accurate.,49945,3
49945,The ring is small and lightweight.,49945,3
49945,However it does not match the picture.,49945,3
49945,The gen in my ring was NOT aquamarine but rather a plain clear diamond.,49945,3
49945,I am disappointed it was not aquamarine.,49945,3
49946,"Very tiny, shipping was slow, but overall a good deal.",49946,3
49946,Just buy a size or two larger than you normally would.,49946,3
49947,I agree with the other review on here that this dress has some major differences from the photos shown.,49947,3
49947,I hate that the slit is on the side and not in the front... And The print is SO much bigger in the dress I received than the one in the picture- and it looks really cheap to me.,49947,3
49947,I never would've picked this dress out at any store.,49947,3
49947,"I must admit that the dress fits nicely (I am 5'5, size 4 dress, 34D bust) so if you don't mind the print and side slit difference- I guess I would recommend this to you.",49947,3
49947,I just hate when sellers are deceptive of their products with false photos!,49947,3
49947,"(First three photos shown are showing extra long length of dress on 5'5 with no shoes, last photo I'm wearing 4.5 inch wedges and with the shoes it doesn't drag on floor)",49947,3
49948,seems come apart easily,49948,3
49949,Cute and inexpensive purse I bought to kick around the last weeks of summer.,49949,3
49949,Please note:  THE TOP ZIPPER DOES NOT SPAN THE ENTIRE LENGTH OF THE PURSE - THE PURSE DOES NOT ZIP COMPLETELY CLOSED!,49949,3
49949,You can't see this in any of the pictures.,49949,3
49949,"Essentially, your items can fall out when leaning over, etc.",49949,3
49949,"-- the zipper leaves about 2-3"" of open space on either side.",49949,3
49949,"Also, the cell pocket is too small to fit modern cell phone (I keep lotion, lip gloss in mine), and the interior zip pocket is tiny as well.",49949,3
49949,It's cute but not well made.,49949,3
49949,Shipping also took quite a bit of time though within the acceptable Amazon time span.,49949,3
49949,"I wanted ""cute and bright"" and that's about all this bag is.",49949,3
49950,I've never worn it out.,49950,3
49950,I can't stand the way the fabric feels.,49950,3
49951,I don't care for the material and gets dirty easy,49951,3
49952,Very cute but way too small.,49952,3
49952,"I ordered a 7, fits more like a 1 or 3",49952,3
49953,Would give a 4/5 if two out of the six pairs didn't have a hole at the foot and if it wasn't so snug at the very top.,49953,3
49953,There's no elastic so it kinda suffocates your leg so you have to roll it down a bit.,49953,3
49954,Everything fit but the cup size.,49954,3
49954,I would not recommend this suit if you are average or small chested.,49954,3
49954,Otherwise it is very cute!,49954,3
49955,The top is a bit small and the skirt a bit lose.,49955,3
49955,I am a size 10 and I ordered a medium.,49955,3
49955,"The thing is that I feel like after a couple washes it starts to stretch and it isn't the same, but the color is very nice and its very comfortable.",49955,3
49955,I could buy it again.,49955,3
49956,"I bought 3 pieces, one arrived with a gem stone missing on the left wing",49956,3
49957,"This jacket is off suberb quality, the make is a bit iffy or maybe it's because it fits me a bit small, I'm not sure but I don't regret this purchase despite the issues with the fit.",49957,3
49958,"Ok, first of all this shirt looks amazing.",49958,3
49958,The color and detail of the graphics are spot on.,49958,3
49958,"However, I ordered this for my husband who typically wears a 2XL in most shirts, and sometimes even a XL at that.",49958,3
49958,I ordered a 2XL which is the biggest size they offered and it literally looked like a bra on him.,49958,3
49958,"There is no stretch at all to the material, which wouldn't be a problem if it fit as expected at least.",49958,3
49958,"I generally wear a medium or large in women's and a small in men's and this fit me comfortably, just a little big but not crazy big (in a 2XL).",49958,3
49958,"SO if you do order this shirt, because yes it's dope af, then order at least two sizes larger than you normally would, and if you wear a XL or bigger in most shirts I sadly wouldn't recommend this shirt for you.",49958,3
49958,It did ship from China so patience is a virtue.,49958,3
49958,It took about 3 weeks for it to arrive.,49958,3
49960,"I wore the necklace because it worked well with my dress, and the stone part of it in the front is nice, but the gold part on the chain is badly tarnished.",49960,3
49960,"It is extremely light weight, but that is to be expected with the low price.",49960,3
49961,I ordered the XXL b/c I wanted the loose fit as shown and I knew it was Asian sizing.,49961,3
49962,Pants were too small.,49962,3
49962,My fault not the maker of the pants.,49962,3
49963,"Not as pictured, material a bit thin and best to order up a size or two.",49963,3
49964,"I like the gloves but they are too small and not as long as I had measured, but I'm still going to wear them.",49964,3
49965,still medium size for men; not the smaller for women size; and this silver is more of grey/gray.,49965,3
49966,The birthstone is so small you can barley see it.,49966,3
49966,It looks bigger in the picture.,49966,3
49967,I m 22 weeks.,49967,3
49967,It's a beautiful dress and it's hard to find beautiful maternity for high end work environment but I it's small and there is absolutely no room for growing belly .,49967,3
49967,Unfortunately I ll wear it maybe 2 3 more weeks than its too tight .,49967,3
49968,I'm a big fan of PattyBoutik.,49968,3
49968,"I do love the length and stretch of this jacket, however, as others have commented, the zippers on the sleeves are just awkward.",49968,3
49968,"Don't get me wrong, I still wear it, but I do not like that feature.",49968,3
49968,"I've actually hurt myself with them :)  they are right under your wrists, and big and bulky.",49968,3
49968,"And, if you plan on wearing inside, as I do, working at a computer/typing with big zippers on your wrists is not fun.",49968,3
49970,Very stretchy and comfy.,49970,3
49970,Wear a Cami tank with the white.,49970,3
49970,"But for the price, it's pretty awesome!",49970,3
49971,"Cute top, and I love the cat detail.",49971,3
49971,"It definitely runs small, though.",49971,3
49971,"I'm typically a 1X-2X so I ordered the extra-large, and I would prefer it to fit looser than it does.",49971,3
49971,"The fabric is also a bit thin, and I'm worried the cat detailing will rub off after a few washes but time will tell.",49971,3
49972,Could be used as pajamas,49972,3
49973,"Big rim, sturdy, looks a big fancier than just a beach ir gardening hat.",49973,3
49974,"Not at all stiff, very floppy.",49974,3
49974,An EXPLOSION of glitter occurred upon opening the bag.,49974,3
49975,A lot heavier material and is warm.,49975,3
49975,Wished it were lighter weight.,49975,3
49976,The brim of the hat doesn't really keep its shape.,49976,3
49976,That's a little disappointing.,49976,3
49976,"It's a little big now, but there's room to grow and I'm hoping it will take shape as it fits better.",49976,3
49977,"Where a large for everything else and expected the shorts to be somewhat baggy but elastic without any stretch was too big for my waist, where a 32 so thought they would be fine.",49977,3
49977,Should have gotten a medium.,49977,3
49978,I am not really a fan of the hardware on the sleeves though,49978,3
49979,I'm okay but still big for my kid.,49979,3
